    CK10G020  2011 09  2.0354  1.981095  0.979536  137.4090  246.7714  103.7385  20100723   8.0  4.0  C/2010 G2 (Hill)                                         MPC 72133
    CK10G030  2010 04 11.0359  4.907627  0.998171   75.1932  313.7176  108.2674  20100723   8.5  4.0  C/2010 G3 (WISE)                                         MPC 72133
    CK10H010  2010 06 18.9172  2.745465  0.999540  233.8265  347.3834   36.5308  20100723  13.0  4.0  C/2010 H1 (Garradd)                                      MPC 71278
    PK10H020  2010 03  8.0399  3.107705  0.192719  129.8736   64.3020   14.2556  20100723   6.0  4.0  P/2010 H2 (Vales)                                        MPC 70362
    PK10H040  2010 06 21.8813  4.829440  0.269309  179.9734   44.8308    2.3217            10.5  4.0  P/2010 H4 (Scotti)                                       MPC 70816
    PK10H050  2010 04 16.2041  6.025939  0.156292  175.0222   24.8997   14.0877  20100723  13.0  2.0  P/2010 H5 (Scotti)                                       MPC 71278
    CK10J010  2010 02  4.8257  1.695698  0.953898  333.1132  254.8146  134.3860  20100723  12.0  4.0  C/2010 J1 (Boattini)                                     MPC 71278
    CK10J020  2010 06  3.8609  3.386982  0.999499    4.6156  311.7951  125.8521  20100723   9.0  4.0  C/2010 J2 (McNaught)                                     MPC 72133
    PK10J030  2010 08 23.5483  2.454641  0.727042  157.3525  106.6562   13.2557  20100723  11.0  4.0  P/2010 J3 (McMillan)                                     MPC 70362
    PK10J050  2009 11  6.0502  3.748723  0.087412  150.3056   65.6647    7.3552  20100723  10.0  4.0  P/2010 J5 (McNaught)                                     MPC 71278
    PK10K020  2010 07  7.5526  1.198207  0.589561  328.5302  281.1414   10.6428  20100723  19.0  4.0  P/2010 K2 (WISE)                                         MPC 71278
    CK10L030  2010 11 10.5428  9.883109  0.999070  121.7789   38.2809  102.6278  20100723   4.5  4.0  C/2010 L3 (Catalina)                                     MPC 71683
    CK10L040  2010 02 23.6324  2.825318  0.964454   95.7629  125.5440  102.8142  20100723  11.5  4.0  C/2010 L4 (WISE)                                         MPC 71683
    CK10M010  2012 02  7.840   2.29869   1.00000   265.318    82.150    78.373              9.0  4.0  C/2010 M1 (Gibbs)                                        MPC 70817
    PK10N010  2010 08 16.1507  1.494528  0.533780  153.4928  113.2113   12.8763  20100723  17.0  4.0  P/2010 N1 (WISE)                                         MPC 71683
    PK10P040  2010 07  6.4826  1.862466  0.514710  354.4274    2.3361   24.1457            19.5  6.0  P/2010 P4 (WISE)                                         MPC 71683
    CK10R010  2011 11 28.457   6.66247   1.00000    96.009   345.949   157.437              6.0  4.0  C/2010 R1 (LINEAR)                                       MPC 72133
    PK10R020  2010 06 25.0978  2.622922  0.153778   59.3696  270.7569   21.3991            13.0  4.0  P/2010 R2 (La Sagra)                                     MPC 72133
    CK10S010  2013 05  9.420   4.40915   1.00000   137.160    95.219   126.891              3.5  4.0  C/2010 S1 (LINEAR)                                       MPEC 2010-S41
