 17h02m41.0s -15d14m45s  vertex
 17h02m55.0s -15d09m59s  vertex
 17h03m09.0s -15d05m13s  vertex
 17h03m22.0s -15d00m26s  vertex
 17h03m36.0s -14d55m40s  vertex
 17h04m10.0s -14d54m17s  vertex
 17h04m44.0s -14d52m53s  vertex
 17h04m58.0s -14d48m06s  vertex
 17h05m11.0s -14d43m19s  vertex
 17h05m24.0s -14d38m31s  vertex
 17h05m38.0s -14d33m44s  vertex
 17h06m12.0s -14d32m18s  vertex
 17h06m46.0s -14d30m52s  vertex
 17h06m59.0s -14d26m03s  vertex
 17h07m13.0s -14d21m15s  vertex
 17h07m26.0s -14d16m26s  vertex
 17h07m39.0s -14d11m37s  vertex
 17h08m13.0s -14d10m09s  vertex
 17h08m47.0s -14d08m40s  vertex
 17h09m01.0s -14d03m50s  vertex
 17h09m14.0s -13d59m00s  vertex
 17h09m27.0s -13d54m11s  vertex
 17h09m40.0s -13d49m21s  vertex
 17h10m14.0s -13d47m50s  vertex
 17h10m48.0s -13d46m18s  vertex
 17h11m01.0s -13d41m27s  vertex
 17h11m14.0s -13d36m36s  vertex
 17h11m28.0s -13d31m45s  vertex
 17h11m41.0s -13d26m54s  vertex
 17h11m54.0s -13d22m03s  vertex
 17h12m07.0s -13d17m11s  vertex
 17h12m41.0s -13d15m37s  vertex
 17h13m14.0s -13d14m02s  vertex
 17h13m27.0s -13d09m10s  vertex
 17h13m41.0s -13d04m18s  vertex
 17h13m54.0s -12d59m25s  vertex
 17h14m07.0s -12d54m33s  vertex
 17h14m40.0s -12d52m56s  vertex
 17h15m14.0s -12d51m19s  vertex
 17h15m27.0s -12d46m25s  vertex
 17h15m40.0s -12d41m32s  vertex
 19h14m28.0s -27d37m51s  vertex
 19h14m19.0s -27d43m09s  vertex
 19h13m44.0s -27d46m10s  vertex
 19h13m09.0s -27d49m11s  vertex
 19h12m59.0s -27d54m29s  vertex
 19h12m49.0s -27d59m47s  vertex
 19h12m39.0s -28d05m05s  vertex
 19h12m29.0s -28d10m23s  vertex
 19h12m19.0s -28d15m41s  vertex
 19h12m10.0s -28d20m58s  vertex
 19h12m00.0s -28d26m16s  vertex
 19h11m50.0s -28d31m34s  vertex
 19h11m40.0s -28d36m53s  vertex
 19h11m30.0s -28d42m11s  vertex
 19h11m20.0s -28d47m29s  vertex
 19h11m10.0s -28d52m47s  vertex
 19h11m00.0s -28d58m05s  vertex
 19h10m50.0s -29d03m23s  vertex
 19h10m40.0s -29d08m41s  vertex
 19h10m30.0s -29d13m59s  vertex
 19h10m21.0s -29d19m18s  vertex
 19h10m11.0s -29d24m36s  vertex
 19h10m01.0s -29d29m54s  vertex
 19h09m51.0s -29d35m12s  vertex
 19h09m41.0s -29d40m31s  vertex
 19h09m56.0s -29d48m05s  vertex
 19h10m12.0s -29d55m38s  vertex
 19h10m02.0s -30d00m56s  vertex
 19h09m52.0s -30d06m15s  vertex
 19h10m08.0s -30d13m48s  vertex
 19h10m24.0s -30d21m20s  vertex
 19h10m40.0s -30d28m53s  vertex
 19h10m56.0s -30d36m25s  vertex
 19h10m46.0s -30d41m43s  vertex
 19h10m36.0s -30d47m01s  vertex
 19h10m52.0s -30d54m32s  vertex
 19h11m09.0s -31d02m03s  vertex
 19h11m25.0s -31d09m34s  vertex
 19h11m41.0s -31d17m04s  vertex
 19h11m32.0s -31d22m22s  vertex
 19h11m22.0s -31d27m40s  vertex
 19h11m38.0s -31d35m10s  vertex
 19h11m55.0s -31d42m39s  vertex
 19h11m45.0s -31d47m57s  vertex
 19h11m35.0s -31d53m15s  vertex
 19h11m26.0s -31d58m33s  vertex
 19h11m16.0s -32d03m51s  vertex
 19h11m32.0s -32d11m20s  vertex
 19h11m49.0s -32d18m48s  vertex
 19h11m39.0s -32d24m06s  vertex
 19h11m30.0s -32d29m24s  vertex
 16h58m22.0s -15d41m33s  end
 17h15m40.0s -12d41m32s  start      10
 17h15m53.0s -12d36m38s  vertex
 17h16m06.0s -12d31m45s  vertex
 17h16m39.0s -12d30m06s  vertex
 17h17m13.0s -12d28m26s  vertex
 17h17m26.0s -12d23m32s  vertex
 17h17m39.0s -12d18m37s  vertex
 17h17m51.0s -12d13m42s  vertex
 17h18m04.0s -12d08m48s  vertex
 17h18m17.0s -12d03m53s  vertex
 17h18m30.0s -11d58m58s  vertex
 17h19m03.0s -11d57m16s  vertex
 17h19m37.0s -11d55m33s  vertex
 17h19m50.0s -11d50m37s  vertex
 17h20m02.0s -11d45m42s  vertex
 17h20m36.0s -11d43m58s  vertex
 17h21m09.0s -11d42m13s  vertex
 17h21m43.0s -11d40m28s  vertex
 17h22m16.0s -11d38m43s  vertex
 17h22m49.0s -11d36m57s  vertex
 17h23m23.0s -11d35m10s  vertex
 17h23m56.0s -11d33m23s  vertex
 17h24m30.0s -11d31m35s  vertex
 17h25m03.0s -11d29m46s  vertex
 17h25m37.0s -11d27m58s  vertex
 17h26m10.0s -11d26m08s  vertex
 17h26m43.0s -11d24m18s  vertex
 17h27m17.0s -11d22m28s  vertex
 17h27m50.0s -11d20m37s  vertex
 17h28m23.0s -11d18m45s  vertex
 17h28m57.0s -11d16m53s  vertex
 17h29m30.0s -11d15m00s  vertex
 17h30m04.0s -11d13m07s  vertex
 17h30m16.0s -11d08m06s  vertex
 17h30m29.0s -11d03m05s  vertex
 17h31m02.0s -11d01m11s  vertex
 17h31m35.0s -10d59m17s  vertex
 17h31m48.0s -10d54m15s  vertex
 17h32m00.0s -10d49m13s  vertex
 17h32m33.0s -10d47m18s  vertex
 17h33m07.0s -10d45m21s  vertex
 17h33m40.0s -10d43m25s  vertex
 17h34m13.0s -10d41m28s  vertex
 17h34m46.0s -10d39m30s  vertex
 17h35m20.0s -10d37m32s  vertex
 17h35m53.0s -10d35m33s  vertex
 17h36m14.0s -10d38m38s  vertex
 17h36m35.0s -10d41m42s  vertex
 17h37m08.0s -10d39m43s  vertex
 17h37m41.0s -10d37m42s  vertex
 17h38m15.0s -10d35m42s  vertex
 17h38m27.0s -10d30m37s  vertex
 17h38m39.0s -10d25m33s  vertex
 19h21m00.0s -23d04m21s  vertex
 19h20m50.0s -23d09m38s  vertex
 19h20m40.0s -23d14m54s  vertex
 19h20m54.0s -23d22m32s  vertex
 19h21m09.0s -23d30m09s  vertex
 19h20m59.0s -23d35m25s  vertex
 19h20m49.0s -23d40m42s  vertex
 19h21m04.0s -23d48m18s  vertex
 19h21m18.0s -23d55m55s  vertex
 19h21m08.0s -24d01m11s  vertex
 19h20m59.0s -24d06m28s  vertex
 19h21m13.0s -24d14m04s  vertex
 19h21m28.0s -24d21m39s  vertex
 19h21m18.0s -24d26m55s  vertex
 19h21m08.0s -24d32m12s  vertex
 19h21m23.0s -24d39m47s  vertex
 19h21m38.0s -24d47m22s  vertex
 19h21m28.0s -24d52m38s  vertex
 19h21m19.0s -24d57m54s  vertex
 19h21m33.0s -25d05m29s  vertex
 19h21m48.0s -25d13m02s  vertex
 19h21m39.0s -25d18m19s  vertex
 19h21m29.0s -25d23m35s  vertex
 19h21m19.0s -25d28m52s  vertex
 19h21m10.0s -25d34m08s  vertex
 19h21m00.0s -25d39m24s  vertex
 19h20m51.0s -25d44m41s  vertex
 19h20m41.0s -25d49m58s  vertex
 19h20m31.0s -25d55m14s  vertex
 19h20m22.0s -26d00m31s  vertex
 19h20m12.0s -26d05m47s  vertex
 19h20m02.0s -26d11m04s  vertex
 19h19m28.0s -26d14m04s  vertex
 19h18m54.0s -26d17m04s  vertex
 19h18m44.0s -26d22m21s  vertex
 19h18m34.0s -26d27m38s  vertex
 19h18m25.0s -26d32m55s  vertex
 19h18m15.0s -26d38m12s  vertex
 19h18m05.0s -26d43m29s  vertex
 19h17m56.0s -26d48m46s  vertex
 19h17m46.0s -26d54m03s  vertex
 19h17m36.0s -26d59m21s  vertex
 19h17m02.0s -27d02m21s  vertex
 19h16m27.0s -27d05m22s  vertex
 19h16m17.0s -27d10m40s  vertex
 19h16m07.0s -27d15m57s  vertex
 19h15m58.0s -27d21m14s  vertex
 19h15m48.0s -27d26m32s  vertex
 19h15m13.0s -27d29m33s  vertex
 19h14m38.0s -27d32m34s  vertex
 19h14m28.0s -27d37m51s  vertex
 17h15m40.0s -12d41m32s  end
 17h38m39.0s -10d25m33s  start      15
 17h38m51.0s -10d20m28s  vertex
 17h39m04.0s -10d15m23s  vertex
 17h39m16.0s -10d10m18s  vertex
 17h39m28.0s -10d05m13s  vertex
 17h39m40.0s -10d00m08s  vertex
 17h39m52.0s -09d55m03s  vertex
 17h40m04.0s -09d49m58s  vertex
 17h40m17.0s -09d44m53s  vertex
 17h40m29.0s -09d39m47s  vertex
 17h40m41.0s -09d34m42s  vertex
 17h40m53.0s -09d29m36s  vertex
 17h41m05.0s -09d24m30s  vertex
 17h41m17.0s -09d19m25s  vertex
 17h41m29.0s -09d14m19s  vertex
 17h42m02.0s -09d12m14s  vertex
 17h42m35.0s -09d10m09s  vertex
 17h42m47.0s -09d05m03s  vertex
 17h42m59.0s -08d59m56s  vertex
 17h43m32.0s -08d57m50s  vertex
 17h44m05.0s -08d55m44s  vertex
 17h44m38.0s -08d53m37s  vertex
 17h45m11.0s -08d51m30s  vertex
 17h45m44.0s -08d49m22s  vertex
 17h46m17.0s -08d47m14s  vertex
 17h46m50.0s -08d45m06s  vertex
 17h47m23.0s -08d42m57s  vertex
 17h47m56.0s -08d40m47s  vertex
 17h48m29.0s -08d38m38s  vertex
 17h49m02.0s -08d36m28s  vertex
 17h49m23.0s -08d39m26s  vertex
 17h49m44.0s -08d42m24s  vertex
 17h50m17.0s -08d40m13s  vertex
 17h50m29.0s -08d35m04s  vertex
 17h50m41.0s -08d29m55s  vertex
 17h51m14.0s -08d27m43s  vertex
 17h51m47.0s -08d25m31s  vertex
 17h51m59.0s -08d20m21s  vertex
 17h52m10.0s -08d15m12s  vertex
 17h52m43.0s -08d12m59s  vertex
 17h53m16.0s -08d10m46s  vertex
 17h53m28.0s -08d05m35s  vertex
 17h53m40.0s -08d00m25s  vertex
 17h53m52.0s -07d55m15s  vertex
 17h54m03.0s -07d50m04s  vertex
 17h54m15.0s -07d44m54s  vertex
 17h54m27.0s -07d39m43s  vertex
 17h54m38.0s -07d34m33s  vertex
 17h54m50.0s -07d29m22s  vertex
 17h55m23.0s -07d27m07s  vertex
 17h55m56.0s -07d24m51s  vertex
 17h56m07.0s -07d19m40s  vertex
 17h56m19.0s -07d14m29s  vertex
 19h24m31.0s -18d12m00s  vertex
 19h24m44.0s -18d19m43s  vertex
 19h24m57.0s -18d27m26s  vertex
 19h24m47.0s -18d32m42s  vertex
 19h24m38.0s -18d37m58s  vertex
 19h24m51.0s -18d45m40s  vertex
 19h25m04.0s -18d53m22s  vertex
 19h24m54.0s -18d58m38s  vertex
 19h24m44.0s -19d03m54s  vertex
 19h24m34.0s -19d09m10s  vertex
 19h24m24.0s -19d14m25s  vertex
 19h24m38.0s -19d22m07s  vertex
 19h24m51.0s -19d29m48s  vertex
 19h24m41.0s -19d35m04s  vertex
 19h24m31.0s -19d40m20s  vertex
 19h24m22.0s -19d45m36s  vertex
 19h24m12.0s -19d50m52s  vertex
 19h24m02.0s -19d56m07s  vertex
 19h23m52.0s -20d01m23s  vertex
 19h23m42.0s -20d06m39s  vertex
 19h23m32.0s -20d11m55s  vertex
 19h23m22.0s -20d17m11s  vertex
 19h23m12.0s -20d22m27s  vertex
 19h23m03.0s -20d27m43s  vertex
 19h22m53.0s -20d33m00s  vertex
 19h22m43.0s -20d38m16s  vertex
 19h22m33.0s -20d43m32s  vertex
 19h22m23.0s -20d48m48s  vertex
 19h22m13.0s -20d54m04s  vertex
 19h22m03.0s -20d59m21s  vertex
 19h21m54.0s -21d04m37s  vertex
 19h21m44.0s -21d09m53s  vertex
 19h21m34.0s -21d15m10s  vertex
 19h21m24.0s -21d20m26s  vertex
 19h21m14.0s -21d25m42s  vertex
 19h21m04.0s -21d30m59s  vertex
 19h20m54.0s -21d36m15s  vertex
 19h21m08.0s -21d43m55s  vertex
 19h21m22.0s -21d51m35s  vertex
 19h21m12.0s -21d56m51s  vertex
 19h21m02.0s -22d02m08s  vertex
 19h20m52.0s -22d07m24s  vertex
 19h20m43.0s -22d12m41s  vertex
 19h20m33.0s -22d17m58s  vertex
 19h20m23.0s -22d23m14s  vertex
 19h20m37.0s -22d30m53s  vertex
 19h20m51.0s -22d38m32s  vertex
 19h20m41.0s -22d43m48s  vertex
 19h20m31.0s -22d49m05s  vertex
 19h20m46.0s -22d56m43s  vertex
 19h21m00.0s -23d04m21s  vertex
 17h38m39.0s -10d25m33s  end
 17h56m19.0s -07d14m29s  start      20
 17h56m31.0s -07d09m18s  vertex
 17h56m42.0s -07d04m07s  vertex
 17h57m15.0s -07d01m50s  vertex
 17h57m48.0s -06d59m33s  vertex
 17h58m21.0s -06d57m16s  vertex
 17h58m54.0s -06d54m59s  vertex
 17h59m05.0s -06d49m47s  vertex
 17h59m17.0s -06d44m35s  vertex
 17h59m49.0s -06d42m17s  vertex
 18h00m22.0s -06d39m58s  vertex
 18h00m55.0s -06d37m40s  vertex
 18h01m28.0s -06d35m21s  vertex
 18h02m00.0s -06d33m01s  vertex
 18h02m33.0s -06d30m42s  vertex
 18h02m45.0s -06d25m29s  vertex
 18h02m56.0s -06d20m15s  vertex
 18h03m29.0s -06d17m55s  vertex
 18h04m01.0s -06d15m35s  vertex
 18h04m13.0s -06d10m21s  vertex
 18h04m24.0s -06d05m07s  vertex
 18h04m57.0s -06d02m46s  vertex
 18h05m30.0s -06d00m25s  vertex
 18h05m41.0s -05d55m11s  vertex
 18h05m53.0s -05d49m57s  vertex
 18h06m04.0s -05d44m43s  vertex
 18h06m16.0s -05d39m29s  vertex
 18h06m27.0s -05d34m15s  vertex
 18h06m17.0s -05d26m09s  vertex
 18h06m07.0s -05d18m03s  vertex
 18h06m19.0s -05d12m49s  vertex
 18h06m30.0s -05d07m35s  vertex
 18h06m42.0s -05d02m21s  vertex
 18h06m53.0s -04d57m07s  vertex
 18h07m04.0s -04d51m52s  vertex
 18h07m16.0s -04d46m38s  vertex
 18h07m27.0s -04d41m24s  vertex
 18h07m39.0s -04d36m09s  vertex
 18h07m50.0s -04d30m55s  vertex
 18h08m01.0s -04d25m40s  vertex
 18h08m13.0s -04d20m26s  vertex
 18h08m24.0s -04d15m11s  vertex
 18h08m35.0s -04d09m57s  vertex
 18h08m47.0s -04d04m42s  vertex
 18h08m58.0s -03d59m27s  vertex
 18h09m30.0s -03d57m03s  vertex
 18h10m03.0s -03d54m38s  vertex
 18h10m35.0s -03d52m13s  vertex
 18h11m08.0s -03d49m48s  vertex
 18h11m40.0s -03d47m22s  vertex
 18h12m13.0s -03d44m57s  vertex
 19h23m56.0s -12d48m12s  vertex
 19h24m08.0s -12d56m03s  vertex
 19h24m20.0s -13d03m53s  vertex
 19h24m09.0s -13d09m09s  vertex
 19h23m59.0s -13d14m25s  vertex
 19h24m11.0s -13d22m15s  vertex
 19h24m23.0s -13d30m05s  vertex
 19h24m13.0s -13d35m21s  vertex
 19h24m03.0s -13d40m37s  vertex
 19h23m52.0s -13d45m53s  vertex
 19h23m42.0s -13d51m09s  vertex
 19h23m54.0s -13d58m59s  vertex
 19h24m06.0s -14d06m48s  vertex
 19h23m56.0s -14d12m04s  vertex
 19h23m46.0s -14d17m20s  vertex
 19h23m36.0s -14d22m36s  vertex
 19h23m25.0s -14d27m52s  vertex
 19h23m15.0s -14d33m08s  vertex
 19h23m05.0s -14d38m24s  vertex
 19h22m55.0s -14d43m40s  vertex
 19h22m44.0s -14d48m56s  vertex
 19h22m57.0s -14d56m45s  vertex
 19h23m09.0s -15d04m33s  vertex
 19h22m59.0s -15d09m49s  vertex
 19h22m49.0s -15d15m06s  vertex
 19h23m01.0s -15d22m54s  vertex
 19h23m13.0s -15d30m42s  vertex
 19h23m03.0s -15d35m58s  vertex
 19h22m53.0s -15d41m14s  vertex
 19h22m43.0s -15d46m30s  vertex
 19h22m33.0s -15d51m46s  vertex
 19h22m45.0s -15d59m34s  vertex
 19h22m58.0s -16d07m21s  vertex
 19h22m48.0s -16d12m37s  vertex
 19h22m38.0s -16d17m53s  vertex
 19h22m50.0s -16d25m40s  vertex
 19h23m03.0s -16d33m27s  vertex
 19h23m15.0s -16d41m13s  vertex
 19h23m28.0s -16d48m59s  vertex
 19h23m41.0s -16d56m45s  vertex
 19h23m54.0s -17d04m30s  vertex
 19h24m06.0s -17d12m16s  vertex
 19h24m19.0s -17d20m00s  vertex
 19h24m32.0s -17d27m45s  vertex
 19h24m45.0s -17d35m29s  vertex
 19h24m35.0s -17d40m45s  vertex
 19h24m25.0s -17d46m01s  vertex
 19h24m38.0s -17d53m45s  vertex
 19h24m51.0s -18d01m29s  vertex
 19h24m41.0s -18d06m44s  vertex
 19h24m31.0s -18d12m00s  vertex
 17h56m19.0s -07d14m29s  end
 18h12m13.0s -03d44m57s  start      25
 18h12m45.0s -03d42m31s  vertex
 18h13m29.0s -03d34m49s  vertex
 18h13m18.0s -03d40m05s  vertex
 18h13m50.0s -03d37m38s  vertex
 18h14m11.0s -03d40m28s  vertex
 18h14m33.0s -03d43m17s  vertex
 18h15m05.0s -03d40m50s  vertex
 18h15m38.0s -03d38m23s  vertex
 18h15m59.0s -03d41m12s  vertex
 18h16m20.0s -03d44m01s  vertex
 18h16m53.0s -03d41m34s  vertex
 18h17m25.0s -03d39m06s  vertex
 18h17m57.0s -03d36m38s  vertex
 18h18m09.0s -03d31m22s  vertex
 18h18m20.0s -03d26m05s  vertex
 18h18m52.0s -03d23m37s  vertex
 18h19m25.0s -03d21m08s  vertex
 18h19m36.0s -03d15m51s  vertex
 18h19m47.0s -03d10m34s  vertex
 18h20m20.0s -03d08m06s  vertex
 18h20m52.0s -03d05m37s  vertex
 18h21m25.0s -03d03m07s  vertex
 18h21m57.0s -03d00m38s  vertex
 18h22m08.0s -02d55m21s  vertex
 18h22m19.0s -02d50m03s  vertex
 18h22m52.0s -02d47m34s  vertex
 18h23m24.0s -02d45m04s  vertex
 18h23m35.0s -02d39m46s  vertex
 18h23m46.0s -02d34m28s  vertex
 18h24m19.0s -02d31m58s  vertex
 18h24m51.0s -02d29m28s  vertex
 18h25m02.0s -02d24m10s  vertex
 18h25m14.0s -02d18m52s  vertex
 18h25m46.0s -02d16m21s  vertex
 18h26m18.0s -02d13m51s  vertex
 18h26m51.0s -02d11m20s  vertex
 18h27m23.0s -02d08m49s  vertex
 18h27m34.0s -02d03m30s  vertex
 18h27m45.0s -01d58m12s  vertex
 18h28m18.0s -01d55m41s  vertex
 18h28m50.0s -01d53m09s  vertex
 18h29m23.0s -01d50m38s  vertex
 18h29m55.0s -01d48m06s  vertex
 18h30m06.0s -01d42m48s  vertex
 18h30m17.0s -01d37m29s  vertex
 18h30m49.0s -01d34m57s  vertex
 18h31m22.0s -01d32m25s  vertex
 18h31m33.0s -01d27m06s  vertex
 18h31m44.0s -01d21m48s  vertex
 18h32m16.0s -01d19m15s  vertex
 18h32m49.0s -01d16m43s  vertex
 18h33m00.0s -01d11m24s  vertex
 18h33m11.0s -01d06m05s  vertex
 18h33m22.0s -01d00m46s  vertex
 18h33m33.0s -00d55m27s  vertex
 19h23m53.0s -07d21m39s  vertex
 19h23m43.0s -07d26m55s  vertex
 19h23m32.0s -07d32m11s  vertex
 19h23m43.0s -07d40m08s  vertex
 19h23m54.0s -07d48m04s  vertex
 19h23m44.0s -07d53m20s  vertex
 19h23m33.0s -07d58m36s  vertex
 19h23m44.0s -08d06m33s  vertex
 19h23m55.0s -08d14m29s  vertex
 19h23m45.0s -08d19m45s  vertex
 19h23m34.0s -08d25m01s  vertex
 19h23m45.0s -08d32m57s  vertex
 19h23m57.0s -08d40m52s  vertex
 19h23m46.0s -08d46m08s  vertex
 19h23m35.0s -08d51m24s  vertex
 19h23m47.0s -08d59m20s  vertex
 19h23m58.0s -09d07m15s  vertex
 19h23m47.0s -09d12m31s  vertex
 19h23m37.0s -09d17m47s  vertex
 19h23m48.0s -09d25m42s  vertex
 19h24m00.0s -09d33m37s  vertex
 19h23m49.0s -09d38m53s  vertex
 19h23m39.0s -09d44m09s  vertex
 19h23m50.0s -09d52m03s  vertex
 19h24m01.0s -09d59m57s  vertex
 19h24m13.0s -10d07m52s  vertex
 19h24m24.0s -10d15m46s  vertex
 19h24m14.0s -10d21m01s  vertex
 19h24m03.0s -10d26m17s  vertex
 19h24m15.0s -10d34m11s  vertex
 19h24m26.0s -10d42m04s  vertex
 19h24m16.0s -10d47m20s  vertex
 19h24m06.0s -10d52m36s  vertex
 19h24m17.0s -11d00m29s  vertex
 19h24m29.0s -11d08m22s  vertex
 19h24m40.0s -11d16m15s  vertex
 19h24m52.0s -11d24m07s  vertex
 19h24m42.0s -11d29m23s  vertex
 19h24m31.0s -11d34m39s  vertex
 19h24m43.0s -11d42m31s  vertex
 19h24m55.0s -11d50m23s  vertex
 19h24m44.0s -11d55m38s  vertex
 19h24m34.0s -12d00m54s  vertex
 19h24m46.0s -12d08m46s  vertex
 19h24m58.0s -12d16m37s  vertex
 19h24m47.0s -12d21m53s  vertex
 19h24m37.0s -12d27m08s  vertex
 19h24m27.0s -12d32m24s  vertex
 19h24m16.0s -12d37m40s  vertex
 19h24m06.0s -12d42m56s  vertex
 19h23m56.0s -12d48m12s  vertex
 18h12m13.0s -03d44m57s  end
 18h21m40.0s +00d30m42s  start   25 a
 18h21m29.0s +00d25m24s  vertex
 18h21m18.0s +00d20m07s  vertex
 18h21m06.0s +00d14m50s  vertex
 18h20m55.0s +00d09m32s  vertex
 18h20m44.0s +00d04m15s  vertex
 18h20m55.0s -00d03m48s  vertex
 18h21m05.0s -00d11m52s  vertex
 18h20m54.0s -00d17m09s  vertex
 18h20m43.0s -00d22m26s  vertex
 18h20m32.0s -00d27m43s  vertex
 18h20m21.0s -00d33m00s  vertex
 18h20m10.0s -00d38m17s  vertex
 18h19m58.0s -00d43m34s  vertex
 18h19m47.0s -00d48m52s  vertex
 18h19m36.0s -00d54m09s  vertex
 18h19m25.0s -00d59m26s  vertex
 18h19m14.0s -01d04m42s  vertex
 18h19m03.0s -01d09m59s  vertex
 18h18m31.0s -01d12m29s  vertex
 18h17m58.0s -01d14m58s  vertex
 18h17m26.0s -01d17m27s  vertex
 18h16m54.0s -01d19m56s  vertex
 18h16m21.0s -01d22m24s  vertex
 18h15m49.0s -01d24m53s  vertex
 18h15m17.0s -01d27m21s  vertex
 18h14m44.0s -01d29m49s  vertex
 18h14m12.0s -01d32m17s  vertex
 18h13m39.0s -01d34m45s  vertex
 18h13m07.0s -01d37m12s  vertex
 18h12m46.0s -01d34m24s  vertex
 18h12m25.0s -01d31m36s  vertex
 18h11m52.0s -01d34m03s  vertex
 18h11m20.0s -01d36m29s  vertex
 18h10m48.0s -01d38m56s  vertex
 18h10m15.0s -01d41m23s  vertex
 18h09m43.0s -01d43m49s  vertex
 18h09m11.0s -01d46m15s  vertex
 18h08m49.0s -01d43m26s  vertex
 18h08m28.0s -01d40m37s  vertex
