    PK10U010  2026 09  9.7979  4.908999  0.246775   85.9022  280.7179    8.2140  20190514   9.5  4.0  P/2010 U1 (Boattini)                                     MPC 82316
    CK10U030  2019 02 26.6245  8.445514  0.998341   88.0865   43.0673   55.5118  20190318   2.6  4.0  C/2010 U3 (Boattini)                                     MPEC 2019-T169
    PK10U55H  2011 04 27.7754  2.891500  0.564828  225.1080  233.2425    8.0799  20190514  11.0  4.0  P/2010 UH55 (Spacewatch)                                 MPC 79021
    PK10W00K  2024 07 24.9228  1.786892  0.689520   41.0607   11.3307   11.4027  20190514  14.5  2.0  P/2010 WK (LINEAR)                                       MPC 75009
    CK10X010  2011 09 11.5588  0.465344  0.999035  344.7579  321.7326    1.8937  20190514  10.0  4.0  C/2010 X1 (Elenin)                                       MPC 76025
    PK11A020  2021 12  1.9143  1.553696  0.499461   94.5904   54.6685    4.4755  20190514  16.5  4.0  P/2011 A2 (Scotti)                                       MPC 82317
    CK11A030  2011 12 18.5994  2.334100  0.997516  141.2718  124.6139   26.0932  20190514  10.0  4.0  C/2011 A3 (Gibbs)                                        MPC 85831
    CK11C010  2011 04 20.6326  0.875988  0.998415   85.8061  191.0631   16.2819  20190514  15.5  4.0  C/2011 C1 (McNaught)                                     MPC 82317
    PK11C020  2012 01  9.8674  5.411533  0.269896  161.1736   12.1064   10.8889  20190514   9.0  4.0  P/2011 C2 (Gibbs)                                        MPC 84021
    CK11C030  2011 04 10.0266  1.517620  0.995309  206.8638   20.8418   49.4171  20190514  17.0  4.0  C/2011 C3 (Gibbs)                                        MPC 75516
    CK11F010  2013 01  9.3999  1.815260  0.999651  192.5593   84.9761   56.7851  20190514   5.0  4.0  C/2011 F1 (LINEAR)                                       MPC 89309
    PK11FE3R  2011 03  9.7521  3.751731  0.452329  350.1879  190.9382   16.0069  20190514  14.0  2.0  P/2011 FR143 (Lemmon)                                    MPC 79866
    CK11G010  2011 09 18.8678  2.155798  1.001399  355.2260  153.2068  162.1740  20190514  12.0  4.0  C/2011 G1 (McNaught)                                     MPC 80044
    CK11J020  2013 12 25.9301  3.434627  1.001365   85.2013  163.9025  122.7121  20190514   5.5  3.6  C/2011 J2 (LINEAR)                                       MPC106343
    CK11J030  2011 01 19.6014  1.451778  0.925552   27.8102   21.5843  114.5286  20190514  15.0  4.0  C/2011 J3 (LINEAR)                                       MPC 75713
    PK11J15B  2012 01 23.2341  5.004958  0.318811  110.7788  153.6503   19.1461  20190514   9.0  4.0  P/2011 JB15 (Spacewatch-Boattini)                        MPC 82317
    CK11J02b  2013 12 25.8085  3.433829  1.002125   85.1589  163.8991  122.7147  20190514   9.0  3.6  C/2011 J2-B (LINEAR)                                     MPEC 2015-K84
    CK11J02c  2013 12 25.9009  3.433667  1.002161   85.1760  163.9042  122.7100  20190514  11.0  3.6  C/2011 J2-C (LINEAR)                                     unp
    CK11K010  2011 04 19.1220  3.392879  0.999541  167.0443   70.5452  122.6381  20190514  12.0  4.0  C/2011 K1 (Schwartz-Holvorcem)                           MPC 75516
    CK11K36P  2016 05 26.8972  4.883309  0.872866  180.5978  173.4004   18.9868  20160512   1.9  5.0  C/2011 KP36 (Spacewatch)                                 MPEC 2019-T169
    CK11L010  2010 12 16.5003  2.251878  0.796125  294.5967  252.1122   65.4844  20190514  11.0  4.0  C/2011 L1 (McNaught)                                     MPC 83518
    CK11L020  2011 10 30.1274  1.950814  0.999730  257.0799  131.5512  104.5325  20190514  12.5  4.0  C/2011 L2 (McNaught)                                     MPC 78588
    CK11L030  2011 08  8.6567  1.923398  0.997981   27.6231  307.6953   87.4368  20190514  12.5  4.0  C/2011 L3 (McNaught)                                     MPC 77405
    CK11L040  2013 03 10.1699  0.301545  1.000032  333.6516   65.6659   84.2082  20130309   5.5  3.8  C/2011 L4 (PANSTARRS)                                    MPEC 2019-T169
    CK11L060  2011 01 18.4696  6.815730  1.000076  331.6266  214.4661  171.4440  20190514   9.0  4.0  C/2011 L6 (Boattini)                                     MPC 82718
    CK11M010  2011 09  5.1102  0.907807  1.002354  119.6678  325.1520   70.1312  20190514  12.0  4.0  C/2011 M1 (LINEAR)                                       MPC 75714
    PK11N010  2012 05 20.5402  2.857548  0.543015  330.4121   77.6140   35.7007  20190514  11.5  4.0  P/2011 N1 (ASH)                                          MPC 87913
    CK11N020  2011 10 21.0072  2.553188  0.998763  357.1061  273.7813   33.7789  20190514  11.5  4.0  C/2011 N2 (McNaught)                                     MPC 76569
    PK11N01O  2024 01 14.8863  1.238653  0.775637  263.8341  295.8205   15.2480  20190514  15.0  4.0  P/2011 NO1 (Elenin)                                      MPC 75714
    CK11O010  2012 08 19.2769  3.887053  0.995160  232.3519   89.7687   76.6563  20190514   7.0  4.0  C/2011 O1 (LINEAR)                                       MPC 87476
    PK11P010  2010 07 12.0686  5.043774  0.325479  348.8604    4.2611    5.6512  20190514   9.0  4.0  P/2011 P1 (McNaught)                                     MPC 78186
    CK11P020  2010 09 13.7421  6.120943  0.370251   75.9898  203.9697    9.0026  20190514   8.5  4.0  C/2011 P2 (PANSTARRS)                                    MPC107047
    CK11Q010  2011 06 28.4462  6.765826  0.997844  135.7697  142.1263   94.8244  20190514   9.5  4.0  C/2011 Q1 (PANSTARRS)                                    MPC 79867
    CK11Q020  2012 01 19.8454  1.343277  0.998445   34.7120  287.1348   37.3805  20190514  10.0  4.0  C/2011 Q2 (McNaught)                                     MPC 79342
    PK11Q030  2022 08 20.2057  2.326849  0.531915  310.9456   32.0281    6.0537  20190514  13.5  4.0  P/2011 Q3 (McNaught)                                     MPC 77806
    CK11Q040  2011 09 19.0231  1.129177  0.972833    1.9660  251.9717  147.9707  20190514  12.5  4.0  C/2011 Q4 (SWAN)                                         MPC 79342
    CK11R010  2012 10 17.1403  2.097112  0.999931  308.9822  221.3450  116.1615  20190514   6.5  4.0  C/2011 R1 (McNaught)                                     MPC 88325
    PK11R030  2022 09 28.9479  3.501761  0.269369  224.1462  190.1191   19.2219  20190514  11.0  4.0  P/2011 R3 (Novichonok-Gerke)                             MPC 90269
    PK11S010  2014 08 15.9626  6.882746  0.199606  192.8539  218.9459    2.6829  20190514   8.0  4.0  P/2011 S1 (Gibbs)                                        MPC 98558
    CK11S020  2011 10 22.2109  1.129370  0.931127  192.3451  288.0932   17.4943  20190514  15.5  4.0  C/2011 S2 (Kowalski)                                     MPC 80897
    PK11U010  2020 08 19.4993  2.367508  0.416459  353.3052  134.9574   15.2287  20190514  14.5  4.0  P/2011 U1 (PANSTARRS)                                    MPC 78186
    PK11U020  2012 05  7.8565  4.837336  0.110908  157.7671  266.6931    9.6300  20120423  10.0  4.0  P/2011 U2 (Bressi)                                       MPEC 2019-T169
    CK11U030  2012 06  1.0507  1.083332  0.999487  287.8608  228.1935  116.7128  20190514  14.0  4.0  C/2011 U3 (PANSTARRS)                                    MPC 78186
    PK11UD4A  2025 02 22.2436  2.074204  0.629466   32.5196   40.5203   10.4610  20190514  17.5  4.0  P/2011 UA134 (Spacewatch-PANSTARRS)                      MPC 79022
    CK11UU5F  2012 07 21.7214  2.138320  0.999335  121.9816  297.7216   94.0561  20190514   9.0  4.0  C/2011 UF305 (LINEAR)                                    MPC 88325
    PK11V010  2018 10  1.9354  1.731687  0.550452  269.1770   46.8691    7.3800  20190514  15.5  4.0  P/2011 V1 (Boattini)                                     MPC 77406
    PK11W010  2022 02  8.2274  3.324838  0.286424  282.7230  161.7914    3.7182  20190514  11.5  4.0  P/2011 W1 (PANSTARRS)                                    MPC 82718
    CK11W030  2011 12 15.5225  0.006737  0.999906   57.1229  331.1397  136.8192  20190514  14.5  4.0  C/2011 W3 (Lovejoy)                                      MPC 77807
    PK11Y020  2012 03 12.0569  1.813706  0.709309  132.0148  309.3704    6.3713  20190514  15.0  4.0  P/2011 Y2 (Boattini)                                     MPC 79342
    CK11Y030  2011 08 16.2764  3.504189  0.701549  340.4572   84.9044   26.5020  20190514   8.0  4.0  C/2011 Y3 (Boattini)                                     MPC 79342
    CK12A010  2013 12  3.0784  7.594861  1.001447  192.0051  278.0691  120.9333  20190514   6.0  4.0  C/2012 A1 (PANSTARRS)                                    MPC 93583
    CK12A020  2012 11  6.8567  3.521900  0.996987  101.5463  191.3638  125.8520  20190514   8.5  4.0  C/2012 A2 (LINEAR)                                       MPC 91611
    PK12A030  2020 05  6.7115  0.594683  0.770098  219.6698  174.7135   11.0231  20190514  17.0  4.0  P/2012 A3 (SOHO)                                         MPC 80898
    PK12B010  2013 07 23.8762  3.841306  0.411047  162.5914   36.1705    7.6212  20190514   9.0  4.0  P/2012 B1 (PANSTARRS)                                    MPC 94669
    CK12B030  2011 12  7.8093  3.546361  1.000250   50.8530  252.9671  107.0872  20190514  10.0  4.0  C/2012 B3 (La Sagra)                                     MPC 82719
    CK12B98J  2012 09 20.2261  2.170505  0.874476   73.2571  123.9528    2.6327  20190514  12.5  4.0  C/2012 BJ98 (Lemmon)                                     MPC 83519
    CK12C010  2013 02  3.6996  4.837151  0.997410  279.8616  300.5836   96.1555  20190514   7.5  4.0  C/2012 C1 (McNaught)                                     MPC 89309
    CK12C020  2012 03 11.6653  0.791535  1.002533   62.2458  117.7684  162.7053  20190514  17.0  4.0  C/2012 C2 (Bruenjes)                                     MPC 80898
    PK12C030  2011 10  6.7469  3.605925  0.630111  344.9542  135.3677    9.0920            13.0  4.0  P/2012 C3 (PANSTARRS)                                    MPC 78590
    CK12C17H  2012 09 30.3869  1.288177  0.999829  138.1694  125.6344   27.7853  20190514  11.0  4.0  C/2012 CH17 (MOSS)                                       MPC 84022
    CK12E010  2011 07  2.4627  7.521219  0.994167   48.9104  286.2358  122.6332  20190514   6.5  4.0  C/2012 E1 (Hill)                                         MPC 84022
    CK12E030  2011 05  8.6131  3.849716  0.981208  103.6342    5.5836  105.6403  20190514  10.0  4.0  C/2012 E3 (PANSTARRS)                                    MPC 82318
    CK12F010  2012 02 19.5485  2.564585  0.965215  301.1527  130.5425  159.5760  20190514  14.0  4.0  C/2012 F1 (Gibbs)                                        MPC 79868
    PK12F020  2013 04 12.7028  2.888658  0.543300   33.1585  227.0860   14.7408  20190514  12.0  4.0  P/2012 F2 (PANSTARRS)                                    MPC 84931
    CK12F030  2015 04  7.5554  3.461162  1.004077  104.1672  164.5723   11.3416  20190514   6.5  4.0  C/2012 F3 (PANSTARRS)                                    MPC107683
    CK12F060  2013 03 24.8836  0.723890  0.998212  304.8461  332.3549   82.6793  20190514  10.0  4.0  C/2012 F6 (Lemmon)                                       MPC 90766
    PK12G010  2012 06  1.4325  2.584166  0.380722  286.1149  282.5440   11.6925            15.0  4.0  P/2012 G1 (PANSTARRS)                                    MPC 79344
    CK12H020  2012 04 30.7921  1.734299  0.892378  296.0810  184.2090   92.8010  20190514  15.5  4.0  C/2012 H2 (McNaught)                                     MPC 80046
    CK12J010  2012 12  6.5320  3.145337  1.000531  147.1604  235.1449   34.0947  20190514   8.0  4.0  C/2012 J1 (Catalina)                                     MPC109140
    CK12K010  2014 08 28.2528  1.048407  1.000395  203.0542  317.7939  142.2822  20190514   5.1  3.7  C/2012 K1 (PANSTARRS)                                    MPC103843
    PK12K030  2019 08 17.4766  2.089059  0.423920  172.1187  125.8136   13.1924  20190514  15.0  4.0  P/2012 K3 (Gibbs)                                        MPC 80898
    CK12K050  2012 11 28.5842  1.138504  0.998179  139.2583  279.4021   92.7534  20190514  12.0  4.0  C/2012 K5 (LINEAR)                                       MPC103843
    CK12K060  2013 05 20.8777  3.372000  0.998469  339.0899  206.9585  135.2125  20190514   8.5  4.0  C/2012 K6 (McNaught)                                     MPC111766
    CK12K080  2014 08 19.8275  6.469967  0.999566   75.9325  312.7671  106.1775  20190514   6.0  4.0  C/2012 K8 (Lemmon)                                       MPC100577
    CK12L010  2012 12 25.2123  2.253240  0.995902  140.0944  271.9886   87.2282  20190514  10.5  4.0  C/2012 L1 (LINEAR)                                       MPC 88326
    CK12L020  2013 05  6.7517  1.516456  0.996949  205.8484  270.3594   70.7934  20190514  10.0  4.0  C/2012 L2 (LINEAR)                                       MPC 88326
    CK12L030  2012 06  8.3489  3.055373  0.989150  107.0123   53.4232  134.1308  20190514  13.0  4.0  C/2012 L3 (LINEAR)                                       MPC 84023
    CK12L26P  2015 08 17.7948  6.538101  1.002571  145.2320  153.9591   25.3552  20190514   6.5  4.0  C/2012 LP26 (Palomar)                                    MPC112389
    PK12N00J  2012 06 12.1814  1.287715  0.847673  338.2825  315.6022   84.5760  20190514  14.5  4.0  P/2012 NJ (La Sagra)                                     MPC 88326
    PK12O010  2019 03  2.3022  1.435313  0.594311  238.1872   91.9851    7.4336  20190514  17.5  4.0  P/2012 O1 (McNaught)                                     MPC 81470
    PK12O020  2019 05  6.0476  1.691708  0.532844  183.3460  120.6827   24.4857  20190514  17.0  4.0  P/2012 O2 (McNaught)                                     MPC 80899
    PK12O030  2022 05 30.1062  1.618673  0.646420  344.6579  336.3978   16.6016  20190514  16.5  4.0  P/2012 O3 (McNaught)                                     MPC 82720
    CK12O00P  2012 12  3.0213  3.620292  0.995131  351.4293  267.2207  114.8591  20190514  13.5  2.0  C/2012 OP (Siding Spring)                                MPC 84625
    CK12Q010  2012 02  9.1122  9.482132  0.638331  139.2189  184.4493   45.1694  20120203   4.0  4.0  C/2012 Q1 (Kowalski)                                     MPEC 2019-T169
    CK12S010  2013 11 28.9883  0.012473  1.000255  345.9560  294.8215   64.7401  20190514   8.6  4.0  C/2012 S1 (ISON)                                         MPC 89726
    PK12S020  2021 11  1.1862  1.362149  0.690926  312.5443   51.1920    8.6879  20190514  17.0  4.0  P/2012 S2 (La Sagra)                                     MPC 82720
    CK12S030  2013 08 29.7890  2.313433  0.999438  183.6831  121.1635  113.0531  20190514  10.0  4.0  C/2012 S3 (PANSTARRS)                                    MPC 88327
    CK12S040  2013 06 26.0314  4.336801  0.998314  163.3538  173.0304  126.5645  20190514   8.5  4.0  C/2012 S4 (PANSTARRS)                                    MPC 88327
    PK12S06B  2020 06 19.1406  2.278233  0.405074   14.2366    8.2488   10.9261  20190514  14.0  4.0  P/2012 SB6 (Lemmon)                                      MPC 82720
    PK12T020  2013 04 19.5532  4.824805  0.159812  310.5925   73.7414   12.5538  20190514  10.0  4.0  P/2012 T2 (PANSTARRS)                                    MPC 82320
    PK12T030  2012 04 27.3732  2.359849  0.616593  195.4038  114.4024    9.5651  20190514  15.0  4.0  P/2012 T3 (PANSTARRS)                                    MPC 80900
    CK12T040  2012 10 12.5364  1.940415  0.983829  219.7098   99.4132   24.1909  20190514  13.5  4.0  C/2012 T4 (McNaught)                                     MPC 84023
    CK12T050  2013 02 24.1147  0.328754  1.000458  318.3523  230.2694   72.2494  20190514  13.0  4.0  C/2012 T5 (Bressi)                                       MPC 84023
    CK12T060  2012 08 23.1908  1.765707  0.874124  197.8648  186.1036   33.3889  20190514  15.0  4.0  C/2012 T6 (Kowalski)                                     MPC 82720
    PK12T08K  2021 10 23.6558  3.010248  0.273322  127.2353  288.9643    6.3334  20190514  13.0  4.0  P/2012 TK8 (Tenagra)                                     MPC 87914
    CK12U010  2014 07  3.3933  5.273246  0.995600   70.1748   26.9589   56.3710  20190514   7.5  4.0  C/2012 U1 (PANSTARRS)                                    MPC 95208
    PK12U020  2012 11  8.0425  3.596257  0.497007  228.4668  185.2411   10.7390  20190514  12.5  4.0  P/2012 U2 (PANSTARRS)                                    MPC 82720
    PK12U27S  2024 10 24.8875  1.822052  0.647223    0.8917   49.1687   39.3269  20190514  13.5  4.0  P/2012 US27 (Siding Spring)                              MPC 84024
    CK12V010  2013 07 18.4901  2.096542  0.998059  123.1705   85.2638  157.8287  20190514  12.0  4.0  C/2012 V1 (PANSTARRS)                                    MPC 84932
    CK12V020  2013 08 12.8068  1.468368  0.997054  217.4615  262.1666   67.1253  20190514   9.0  4.0  C/2012 V2 (LINEAR)                                       MPC 88695
    PK12W34A  2023 07  6.3383  3.165974  0.337820  352.6664   94.5088    6.1238  20190514  13.5  4.0  P/2012 WA34 (Lemmon-PANSTARRS)                           MPC 82721
    CK12X010  2014 02 22.1925  1.601076  0.990366  132.3235  112.9100   44.3592  20190514   4.8  3.6  C/2012 X1 (LINEAR)                                       MPC108592
    CK12X020  2013 03 28.1123  4.765395  0.766990  215.7319  271.0739   34.0949  20190514   9.0  4.0  C/2012 X2 (PANSTARRS)                                    MPC 88327
    CK12Y010  2013 01 14.3515  2.031430  0.945568  269.0353  193.1928   20.9182  20190514  15.0  4.0  C/2012 Y1 (LINEAR)                                       MPC 83521
    CK12Y030  2012 08 23.3214  1.768125  0.936478  235.6045  122.7427   73.6828  20190514  11.0  4.0  C/2012 Y3 (McNaught)                                     MPC 83521
    CK13A010  2014 10 24.2008  1.405813  0.999641    2.4657  300.9202  129.1160  20190514   8.2  2.4  C/2013 A1 (Siding Spring)                                MPC103843
    PK13A020  2021 02 15.9492  2.188472  0.454350  134.6118  355.8244    3.3623  20190514  15.5  4.0  P/2013 A2 (Scotti)                                       MPC 84024
    PK13A76L  2012 12 14.7016  2.040454  0.686082   27.1883  145.9360  144.7859  20190514  16.0  4.0  P/2013 AL76 (Catalina)                                   MPC 82721
    CK13B020  2013 06 29.4248  3.747148  1.000241  156.4728  332.0687   43.4600  20190514  11.0  4.0  C/2013 B2 (Catalina)                                     MPC 87915
    CK13C020  2015 08 30.3003  9.130945  0.431446  308.7911  247.5249   21.3391  20150915   4.0  4.0  C/2013 C2 (Tenagra)                                      MPEC 2019-T169
    CK13D010  2013 04 12.9095  2.475705  0.781200  252.9913  294.8671   10.0620  20190514  14.0  4.0  C/2013 D1 (Holvorcem)                                    MPC 84024
    CK13E010  2013 06 17.9069  7.802704  1.001797  311.8589  134.0826  158.7500  20190514   5.5  4.0  C/2013 E1 (McNaught)                                     MPC 90270
    CK13E020  2013 03 11.2212  1.403226  0.993919   95.7768  182.3596   21.8428  20190514  11.5  4.0  C/2013 E2 (Iwamoto)                                      MPC 88327
    PK13E90W  2021 02 16.2975  3.312747  0.195069  346.4416  160.3167   31.7861  20190514  12.0  4.0  P/2013 EW90 (Tenagra)                                    MPC 88695
    CK13F010  2012 11 29.5546  1.873762  1.002055   92.1241   30.1124   79.6288  20190514  13.0  4.0  C/2013 F1 (Boattini)                                     MPC 84626
    CK13F020  2013 04 16.6694  6.232767  0.992444  123.0881  344.3146   61.8333  20190514   7.0  4.0  C/2013 F2 (Catalina)                                     MPC 88695
    CK13F030  2013 05 25.6484  2.256492  0.996604   18.8086  265.9990   85.5994  20190514  12.0  4.0  C/2013 F3 (McNaught)                                     MPC 84933
    PK13G010  2013 12 12.8817  3.347220  0.513601   51.2477  221.4398    5.4734  20190514  11.0  4.0  P/2013 G1 (Kowalski)                                     MPC 91612
    CK13G020  2012 12  4.6999  2.159225  0.999835  293.8894  273.8980   95.8986  20190514  11.5  4.0  C/2013 G2 (McNaught)                                     MPC 84933
    CK13G030  2014 11 16.3918  3.851948  1.002583   76.5614  208.1055   64.6508  20190514   9.0  4.0  C/2013 G3 (PANSTARRS)                                    MPC102950
    PK13G040  2022 06 19.0330  2.617305  0.410211  214.7269  339.6801    5.9169  20190514  15.0  4.0  P/2013 G4 (PANSTARRS)                                    MPC 84025
    CK13G050  2013 09  2.4126  0.920422  0.999866  165.7050  144.0008   40.7581  20190514  14.0  4.0  C/2013 G5 (Catalina)                                     MPC 84318
    CK13G060  2013 07 26.4957  2.053165  0.995182  215.8142   44.5501  124.1223  20190514  13.5  4.0  C/2013 G6 (Lemmon)                                       MPC 87478
    CK13G070  2014 03 20.4719  4.687036  0.998948  218.4449   48.3629  105.1048  20190514   7.5  4.0  C/2013 G7 (McNaught)                                     MPC 95209
    CK13G080  2013 11 15.6234  5.130907  0.998299   80.0873  240.9758   27.6475  20190514   8.5  4.0  C/2013 G8 (PANSTARRS)                                    MPC 95209
    CK13G090  2015 01 16.7142  5.346810  1.001502  205.2225   35.7604  146.2482  20190514   7.0  4.0  C/2013 G9 (Tenagra)                                      MPC 10027
    CK13H010  2013 05 20.0173  2.658769  0.987131  136.9171   84.7992   27.0692  20190514  13.0  4.0  C/2013 H1 (La Sagra)                                     MPC 84933
    CK13H020  2014 01 25.3489  7.514929  1.000064   36.1512  262.6733  128.3974  20190514   6.5  4.0  C/2013 H2 (Boattini)                                     MPC 94670
    PK13J020  2013 08 24.2312  2.137072  0.656716   37.7152  289.4208   15.5313  20190514  13.0  4.0  P/2013 J2 (McNaught)                                     MPC 91613
    CK13J030  2013 02 21.4761  4.009685  0.996446  321.1696  200.8032  118.2156  20190514  10.0  4.0  C/2013 J3 (McNaught)                                     MPC 87916
    PK13J040  2013 11  4.2199  1.903367  0.230994  118.7706   84.0011    5.0352            14.0  4.0  P/2013 J4 (PANSTARRS)                                    MPC 87066
    CK13J050  2012 11 29.4052  4.926240  0.997211   19.2836  256.6811  136.0355  20190514  10.0  4.0  C/2013 J5 (Boattini)                                     MPC 84319
    CK13J060  2013 04  7.8764  2.429360  0.959314  125.7835   68.2867   84.9915  20190514  14.5  4.0  C/2013 J6 (Catalina)                                     MPC 84627
    CK13K010  2013 05 31.4160  0.940657  0.987807  171.3607  125.6749   42.5386  20190514  18.0  4.0  C/2013 K1 (Christensen)                                  MPC 84319
    CK13L020  2012 05  9.2868  4.879663  0.998898    1.8738  285.7181  106.8199  20190514   8.0  4.0  C/2013 L2 (Catalina)                                     MPC 87916
    PK13N030  2014 02 12.3078  3.014605  0.592200  323.7838   17.5720    2.1715  20190514  13.0  4.0  P/2013 N3 (PANSTARRS)                                    MPC 86229
    CK13N040  2013 08 19.0423  1.219612  0.974188  142.2532  322.7968   36.9898  20190514  12.0  4.0  C/2013 N4 (Borisov)                                      MPC 88328
    PK13N050  2013 06 29.8193  1.831202  0.730839  176.8868  187.1949   23.3751  20190514  17.0  4.0  P/2013 N5 (PANSTARRS)                                    MPC 85834
    PK13O020  2021 05 22.5052  2.105841  0.445884  213.6949  207.3709   13.3188  20190514  14.0  4.0  P/2013 O2 (PANSTARRS)                                    MPC 87479
    CK13O030  2013 09  8.7567  3.188416  0.995292  337.9666  276.6032  102.8402  20190514  11.5  4.0  C/2013 O3 (McNaught)                                     MPC 90767
    PK13P010  2013 02 28.0516  3.372982  0.606020  137.9443  160.6974   18.7111  20190514  12.0  4.0  P/2013 P1 (PANSTARRS)                                    MPC 85834
    CK13P020  2014 02 15.1988  2.846056  0.996274  105.0994    2.1354  125.6693  20190514  11.5  4.0  C/2013 P2 (PANSTARRS)                                    MPC 93584
    CK13P030  2014 11 20.5518  8.638869  0.999618  177.0064  177.2319   93.8894  20190514   5.5  4.0  C/2013 P3 (Palomar)                                      MPC111767
    CK13P040  2014 08  9.6064  5.953261  0.594124  113.2668  256.5944    4.2721  20190514   7.5  4.0  C/2013 P4 (PANSTARRS)                                    MPC 96865
    CK13P67E  2013 12  6.0121  1.877643  0.963863   59.9901  326.0010  116.8120  20190514  14.0  4.0  C/2013 PE67 (Catalina-Spacewatch)                        MPC 88696
    CK13R010  2013 12 20.9308  0.817792  0.998228   67.3108   70.5766   63.8552  20190514   7.1  5.6  C/2013 R1 (Lovejoy)                                      MPC102950
    PK13R030  2018 12  6.4663  2.200242  0.274688   11.1188  342.0197    0.8653  20190514  14.0  4.0  P/2013 R3 (Catalina-PANSTARRS)                           MPC 94671
    CK13S010  2013 08  2.2998  2.809985  0.998348  165.8258  221.5744   83.9675  20190514  13.0  4.0  C/2013 S1 (Catalina)                                     MPC 86230
    PK13T010  2013 07 29.7069  2.213849  0.622555  346.0582   10.1170   24.2389  20190514  16.5  4.0  P/2013 T1 (PANSTARRS)                                    MPC 85835
    PK13T020  2019 11 30.4762  1.740383  0.501316  345.4086    0.8426    9.4558  20190514  16.0  4.0  P/2013 T2 (Schwartz)                                     MPC 86643
    PK13TB7L  2020 12 24.3124  1.122193  0.688978  112.2563    3.3173    9.3642  20190514  17.5  4.0  P/2013 TL117 (Lemmon)                                    MPC 88696
    CK13T05W  2014 08 16.5238  5.842317  0.977953  190.4963  319.7263   31.4025  20190514   7.5  4.0  C/2013 TW5 (Spacewatch)                                  MPC104789
    CK13U010  2013 11 19.1020  2.407290  0.797087  142.9930  211.2118   23.9448  20190514  13.5  4.0  C/2013 U1 (Catalina)                                     MPC 86643
    CK13U020  2014 10 26.0293  5.145591  0.989689  107.9157    6.8939   43.2418  20190514   7.5  4.0  C/2013 U2 (Holvorcem)                                    MPC104790
    CK13U04Q  2014 07  3.9345  1.094606  0.981155   23.6809  317.8187  145.1439  20190514  13.5  4.0  C/2013 UQ4 (Catalina)                                    MPC102951
    CK13U10S  2015 11 16.0672  0.824403  1.000557  340.5185  186.2569  148.8360  20190514   5.7  3.0  C/2013 US10 (Catalina)                                   MPC110080
    CK13V010  2014 04 19.2310  1.670797  1.001166   48.1689   72.8159   64.9935  20190514  10.5  4.0  C/2013 V1 (Boattini)                                     MPC102951
    CK13V020  2014 10 12.1731  3.515964  1.001044   94.5129   48.3997   37.8357  20190514   7.0  4.0  C/2013 V2 (Borisov)                                      MPC 10027
    CK13V030  2013 10 26.8218  1.390712  0.889533  339.5210  101.0112   32.0958  20190514  14.0  4.0  C/2013 V3 (Nevski)                                       MPC 88329
    CK13V040  2015 10  6.4220  5.184857  0.999469   40.3938   55.6349   67.8610  20190514   6.0  4.0  C/2013 V4 (Catalina)                                     MPC111767
    CK13V050  2014 09 26.4497  0.632007  0.998033  314.8021  278.7608  154.8877  20190514   9.0  4.0  C/2013 V5 (Oukaimeden)                                   MPC102951
    PK13W010  2020 09 10.3739  1.420999  0.592738    1.3271  117.8512    4.6956  20190514  17.5  4.0  P/2013 W1 (PANSTARRS)                                    MPC 91613
    CK13W020  2014 11 23.2993  4.388570  0.545991  304.2085  178.3515    4.8461  20190514  13.5  2.0  C/2013 W2 (PANSTARRS)                                    MPC109141
    CK13X010  2016 04 19.9574  1.316815  1.000334  165.1157  131.6270  163.1823  20190514   4.2  5.6  C/2013 X1 (PANSTARRS)                                    MPC111767
    CK13Y020  2014 06 12.9477  1.930999  0.991950  309.1373  243.2997   29.3948  20190514  12.0  4.0  C/2013 Y2 (PANSTARRS)                                    MPC 90768
    PK13Y46G  2017 01 29.8498  1.786816  0.454728  242.4132   48.9022    7.8579  20190514  10.0  4.0  P/2013 YG46 (Spacewatch)                                 MPC101095
    PK14A020  2013 10 23.2219  2.092399  0.646791  356.3470  106.6263   24.5520  20190514  15.0  4.0  P/2014 A2 (Hill)                                         MPC 89728
    PK14A030  2023 04 19.0893  3.514709  0.243414  212.1010  230.4339   13.6918  20190514  12.0  4.0  P/2014 A3 (PANSTARRS)                                    MPC 92981
    CK14A040  2015 09  4.7486  4.174509  0.999203  356.6383   29.7151  121.3692  20190514   6.0  4.0  C/2014 A4 (SONEAR)                                       MPC108592
    CK14A050  2014 08  8.9884  4.805819  0.942843  182.3832  310.0774   31.9690  20190514  10.0  4.0  C/2014 A5 (PANSTARRS)                                    MPC 93585
    CK14A52A  2015 02 27.3849  1.999094  1.000194  292.1479  330.3848  105.1465  20190514  10.0  4.0  C/2014 AA52 (Catalina)                                   MPC 96865
    CK14B010  2017 09 10.5333  9.556594  1.003750  345.8416  161.3957   28.3722  20170904   1.9  4.0  C/2014 B1 (Schwartz)                                     MPEC 2019-T169
    PK14C010  2019 04 13.2783  1.684495  0.446448   24.1495  167.8487    2.6808  20190514  15.5  4.0  P/2014 C1 (TOTAS)                                        MPC102095
    CK14C020  2014 02 18.7850  0.514135  0.999288   56.2428  283.5604  135.7280  20190514  18.0  4.0  C/2014 C2 (STEREO)                                       MPC 88697
    CK14C030  2014 01 16.8572  1.870404  0.982959  346.1519  204.5635  151.7745  20190514  14.0  4.0  C/2014 C3 (NEOWISE)                                      MPC 90272
