    CK04H060  2004 05 12.6881  0.776091  1.000488  269.0353  317.2425  107.6567  20050130   7.5  4.0  C/2004 H6 (SWAN)
    CK04K010  2005 07  5.0780  3.399319  0.998044   97.7432  326.9219  153.7472  20050130   7.0  4.0  C/2004 K1 (Catalina)
    CK04L010  2005 03 30.1052  2.047429  0.997664  243.5782   66.1745  159.3610  20050130  10.0  4.0  C/2004 L1 (LINEAR)
    CK04L020  2005 11 15.0895  3.778992  0.994934  257.3015   99.1858   62.5222  20050130   7.0  4.0  C/2004 L2 (LINEAR)
    CK04P010  2003 08  8.6630  6.013454  0.999534   16.5803  284.1765   28.8143  20050130   7.0  4.0  C/2004 P1 (NEAT)
    CK04Q010  2004 12  6.8651  2.046698  0.988931   32.9686   22.1301   56.0869  20050130   9.5  4.0  C/2004 Q1 (Tucker)
    CK04Q020  2005 01 24.9127  1.205035  0.999473   19.5064   93.6239   38.5894  20050130   5.5  4.0  C/2004 Q2 (Machholz)
    CK04R020  2004 10  7.897   0.11283   1.00000     5.354   182.464    63.174             11.5  4.0  C/2004 R2 (ASAS)
    CK04RB3G  2005 03  3.7223  1.942282  0.997190  125.3097    8.7721   21.6180  20050130  13.0  4.0  C/2004 RG113 (LINEAR)
    PK04T010  2004 11  7.7630  1.709565  0.507591  336.5203   51.4600   11.0382  20050130  12.5  4.0  P/2004 T1 (LINEAR-NEAT)
    CK04T030  2003 04 15.0970  8.863901  0.998417  259.6749   50.3555   71.9640  20050130   2.5  4.0  C/2004 T3 (Siding Spring)
    CK04U010  2004 12  8.7478  2.659336  0.999015   20.1245  112.5459  130.6230  20050130  11.0  4.0  C/2004 U1 (LINEAR)
    PK04V030  2004 11 11.0757  3.937792  0.445380  322.3247  356.0953   50.4523             8.5  4.0  P/2004 V3 (Siding Spring)
    PK04V05a  2005 02 28.7022  4.410859  0.445211   87.6837   47.8603   19.3582  20050130   8.0  4.0  P/2004 V5-A (LINEAR-Hill)
    PK04V05b  2005 02 28.1610  4.411140  0.445316   87.5830   47.8619   19.3583  20050130   8.5  4.0  P/2004 V5-B (LINEAR-Hill)
    PK04V08R  2005 09  2.4760  2.375812  0.509945   63.0881   71.2159   20.1159  20050130  10.0  4.0  P/2004 VR8 (LONEOS)
    PK04W09R  2005 01 11.4920  1.917238  0.683694   70.6308   25.4518    5.0486  20050130  14.5  4.0  P/2004 WR9 (LINEAR)
    CK04X020  2004 08 24.1439  3.791998  0.996768  162.1763  307.3384   72.1040  20050130  10.0  4.0  C/2004 X2 (LINEAR)
    CK04X030  2005 06 17.1579  4.402390  1.006476  202.1213  343.0480   81.0802  20050130   8.5  4.0  C/2004 X3 (LINEAR)
    CK05A010  2005 04 10.2271  0.906857  1.000526  271.8671  355.8591   74.8861  20050130  11.0  4.0  C/2005 A1 (LINEAR)
    CK05B010  2006 02 23.3790  3.206225  1.000589  103.1327  195.5559   92.5507  20050130   6.5  4.0  C/2005 B1 (Christensen)
    PK05E010  2005 03 17.4349  4.445845  0.383480  170.6977    4.4093    5.1564  20050130  10.0  4.0  P/2005 E1 (Tubbiolo)
    CK05E020  2006 02 23.5730  1.519932  0.999735   39.9716  347.8517   16.9884  20050130   5.5  4.0  C/2005 E2 (McNaught)
    CK05EH3L  2007 03  6.3149  3.900518  1.002019  261.2948  344.7838  130.7239  20050130  11.5  2.0  C/2005 EL173 (LONEOS)
    CK05G010  2006 02 27.1121  4.961369  1.000000  113.7915  299.5914  108.4138             8.0  4.0  C/2005 G1 (LINEAR)
    PK05G08F  2005 08 17.4196  2.828560  0.517389  285.2813  315.2131    1.1891            11.5  4.0  P/2005 GF8 (LONEOS)
    CK05H010  2004 10 26.7877  4.763544  0.896593   94.9687   71.5124   81.4989             8.0  4.0  C/2005 H1 (LINEAR)
    PK05J00N  2005 06 20.4015  2.275564  0.349600  153.6610   70.8030    8.8561            14.0  4.0  P/2005 JN (Spacewatch)
    PK05J010  2005 04 17.2945  1.530012  0.570715  338.9144  268.8381   31.7616            16.5  4.0  P/2005 J1 (McNaught)
    CK05J020  2005 03 30.743   4.28168   1.00000   198.905    33.360   150.790              9.0  4.0  C/2005 J2 (Catalina)
    PK05J05Q  2005 07 28.0424  0.825533  0.693494  222.6954   95.8633    5.6956            17.5  4.0  P/2005 JQ5 (Catalina)
    CK05K010  2005 11 20.676   3.68952   1.00000   134.870   106.389    77.716              7.0  4.0  C/2005 K1 (Skiff)
    CK05K020  2005 07  5.390   0.54463   1.00000   216.580    45.727   102.036             17.5  4.0  C/2005 K2 (LINEAR)
    PK05K030  2005 08 22.985   1.43611   0.45244    24.063   350.221    15.835             13.5  4.0  P/2005 K3 (McNaught)
    PK05L010  2005 12  3.774   3.10434   0.22026   148.552   138.396     7.689              9.5  4.0  P/2005 L1 (McNaught)
    CK05L020  2005 09 15.540   3.04774   1.00000   313.493   159.178   152.351             11.5  4.0  C/2005 L2 (McNaught)
