; Object Name for Cartes du Ciel
; For a translation copy this file to NebulaNames_XX.txt where XX is the specific language code
; Use UTF-8 for character encoding
 4.54999999 ; +24.60000000 ; Kutner's Cloud
18.06333330 ; -24.38333330 ; Lagoon Nebula
11.61000000 ; -63.03333330 ; Lambda Centauri Neb
 5.58333333 ; +10.00000000 ; Lambda Orionis Neb
 5.39333333 ; -69.75000000 ; Large Magellanic Cloud
11.31500000 ; +13.08333330 ; Leo Triplet
 6.71833333 ; -74.23666666 ; Lindsay-Shapley Ring
 1.70500000 ; +51.56666670 ; Little Dumbbell Nebula
17.48833330 ; -23.76666670 ; Little Ghost
13.46500000 ; -41.13666666 ; Longmore's Group
 6.14833333 ; +15.81666666 ; Lower's Nebula
 3.76333330 ; +24.36666670 ; Maia Nebula
12.50000000 ; +13.50000000 ; Markarian's Chain
11.06500000 ; +40.85000000 ; Mayall's Object
20.15833333 ; -66.21500000 ; McLeish's Object
 7.48333333 ; +13.25000000 ; Medusa Nebula
 3.76833330 ; +23.78333330 ; Merope Nebula
12.76833330 ; +30.73333330 ; Mice
11.86333330 ; +48.68333330 ; Miniature Spiral
 1.42983333 ;  -1.37166666 ; Minkowski's Object
20.98000000 ; +44.33333330 ; North American Nebula
13.44666670 ; -47.48333330 ; Omega Centauri
18.34666670 ; -16.18333330 ; Omega Nebula
 5.59000000 ;  -5.45000000 ; Orion Nebula
11.24666670 ; +55.01666670 ; Owl Nebula
 8.92666670 ; +58.73333330 ; Pancake Galaxy
11.56500000 ; +49.05000000 ; Papillon
18.07166666 ; -32.50000000 ; Parrot's Head
 3.27166666 ; +60.03333333 ; Pazmino's Cluster
20.79666670 ; +44.36666670 ; Pelican Nebula
 3.31000000 ; +41.53333333 ; Perseus Cluster
19.04333330 ;  -0.45000000 ; Phantom Streak
20.80833333 ; +31.64999999 ; Pickering's Triangular wisp
 1.56500000 ; +30.65000000 ; Pinwheel Galaxy
12.31333330 ; +14.41666670 ; Pinwheel Nebula
 3.31166670 ; +41.46666670 ; Pipe Nebula
 1.12250000 ; +32.40833333 ; Pisces Cloud
 1.06333333 ; +21.88333333 ; Pisces Dwarf
 3.78333000 ; +24.11667000 ; Pleiades
 8.66833330 ; +19.98333330 ; Praesepe
 4.60333333 ; -58.86166666 ; Reticulum Dwarf
16.42666670 ; -23.43333330 ; Rho Ophiuchi Neb
18.89333330 ; +33.03333330 ; Ring Nebula
12.03166670 ; -18.86666670 ; Ringtail Galaxy
 6.54000000 ;  +4.86666670 ; Rosette Nebula
11.61000000 ; -63.03333330 ; Running Chicken Nebula
17.39166666 ; -23.63333333 ; S Nebula
19.49966666 ; -17.67833333 ; Sagittarius Dwarf
21.07000000 ; -11.36666670 ; Saturn Nebula
 1.00266666 ; -33.71000000 ; Sculptor Dwarf
 0.79333330 ; -25.28333330 ; Sculptor Galaxy
 5.58833330 ; -67.56666670 ; Seagull Nebula
13.79000000 ; -30.41666670 ; Seashell Galaxy
15.26833333 ;  +0.13333333 ; Serpens Dwarf
15.98666670 ; +20.75000000 ; Seyfert's Sextet
12.60833330 ; +11.25000000 ; Siamese Twins
