MPCORB extract of the first 5000 numbered asteroids.
For use with Cartes du Ciel / Skychart software. 
 
MINOR PLANET CENTER ORBIT DATABASE (MPCORB)   File prepared 2012 Mar. 3

This file contains published orbital elements for all numbered and unnumbered
multi-opposition minor planets for which it is possible to make reasonable
predictions.  It also includes published elements for recent one-opposition
minor planets and is intended to be complete through the last issued Daily
Orbit Update MPEC.  As such it is intended to be of interest primarily
to astrometric observers.

   Software programs may include this datafile amongst their datasets, as
   long as this header is included (it is acceptable if it is contained
   in a file separate from the actual data) and that proper attribution
   to the Minor Planet Center is given.  Credit to the individual orbit
   computers is implicit by the inclusion of a reference and the name of
   the orbit computer on each orbit record.  Information on how to obtain
   updated copies of the datafile must also be included.

   The work of the individual astrometric observers, without whom none of
   the work of the Minor Planet Center would be possible, is gratefully
   acknowledged.  Credit to the individual observers is implicit by the
   inclusion of the reference to the publication of their observations in
   all data sets distributed by the Minor Planet Center.

New versions of this file, updated on a daily basis, will be available at:

          http://www.minorplanetcenter.org/iau/MPCORB/MPCORB.DAT

The elements contained within MPCORB are divided into three sections,
separated by blank lines.  The first section contains the numbered objects,
the second section contains the unnumbered objects with perturbed orbit
solutions and the third contains the recent 1-opposition objects with
unperturbed orbit solutions.  Each object's elements are stored on a single
line, the format of which is described at:

          http://www.minorplanetcenter.org/iau/info/MPOrbitFormat.html

A brief header is given below:

Des'n     H     G   Epoch     M        Peri.      Node       Incl.       e            n           a        Reference #Obs #Opp    Arc    rms  Perts   Computer

----------------------------------------------------------------------------------------------------------------------------------------------------------------
01495   11.4   0.15 K123E 115.35475  268.56586   13.26222   12.74077  0.1532633  0.22951621   2.6419655  0 MPO219517   912  23 1938-2012 0.52 M-v 38h MPCLINUX   0000   (1495) Helsinki           20120201
01496   12.4   0.15 K123E 209.05590    0.67750  294.45140    2.50375  0.1628509  0.30098650   2.2051495  0 E2012-E20  1372  30 1928-2012 0.54 M-v 38h MPCLINUX   0000   (1496) Turku              20120229
01497   11.4   0.15 K123E   3.97431   28.11089  300.39011    1.05995  0.0778976  0.20015617   2.8943878  0 MPO213851  1099  38 1933-2011 0.59 M-v 38h MPCLINUX   0000   (1497) Tampere            20110918
01498   11.7   0.15 K123E 166.50249   96.48206  265.32513   12.64342  0.2421885  0.18083208   3.0970798  0 E2012-E20   752  21 1938-2012 0.56 M-v 38h MPCLINUX   0000   (1498) Lahti              20120227
01499   11.4   0.15 K123E 350.17865   73.77479  239.85365   12.20471  0.1840309  0.22590269   2.6700647  0 MPO213851   914  26 1938-2011 0.53 M-v 38h MPCLINUX   0000   (1499) Pori               20110828
01500   13.06  0.15 K123E 306.01986   17.06498   19.95946    7.43989  0.1898292  0.29357964   2.2420851  0 MPO213851   887  20 1938-2011 0.50 M-v 38h MPCLINUX   0000   (1500) Jyvaskyla          20110608
01501   11.9   0.15 K123E  19.80609   13.46211   17.03062    7.32231  0.2420058  0.24278834   2.5447835  0 E2012-E20  1114  23 1930-2012 0.53 M-v 38h MPCLINUX   0000   (1501) Baade              20120219
01502   11.5   0.15 K123E  41.90835  274.33074  204.39392    4.09100  0.0866905  0.21826401   2.7320038  0 E2012-E20  1309  35 1906-2012 0.58 M-v 38h MPCLINUX   0000   (1502) Arenda             20120229
01503   10.4   0.15 K123E  51.27059  178.21352  317.02247   12.37181  0.1035886  0.23162802   2.6258827  0 E2012-E20   828  30 1935-2012 0.57 M-v 38h MPCLINUX   0000   (1503) Kuopio             20120202
01504   11.88  0.15 K123E 257.89522   50.79579   94.92596   11.04357  0.1581399  0.26511453   2.3998294  0 MPO219517   807  24 1939-2012 0.57 M-v 38h MPCLINUX   0000   (1504) Lappeenranta       20120104
01505   11.3   0.15 K123E 280.77398  343.04282  248.33781   14.46538  0.1333232  0.22731895   2.6589629  0 E2012-E20  1156  26 1935-2012 0.49 M-v 38h MPCLINUX   0000   (1505) Koranna            20120219
01506   11.9   0.15 K123E 220.13205   45.43490  234.59563   12.54603  0.2605401  0.23902200   2.5714463  0 E2012-E20  1001  22 1939-2012 0.47 M-v 38h MPCLINUX   0000   (1506) Xosa               20120220
01507   13.5   0.15 K123E 140.60406   49.99576  292.97330    9.24082  0.2451519  0.27701587   2.3305922  0 E2012-E20   798  20 1939-2012 0.53 M-v 38h MPCLINUX   0000   (1507) Vaasa              20120229
01508   12.03  0.15 K123E 286.76561   92.84977   14.34479   28.73665  0.4175057  0.21384173   2.7695406  0 MPO169560   593  16 1935-2009 0.59 M-v 38h MPCALB     0005   (1508) Kemi               20090718
01509   12.64  0.15 K123E 172.32735  267.39071  283.56192   22.31832  0.0323837  0.38661008   1.8661817  1 MPO 14996   153  16 1938-2001 0.66 M-v 38h Williams   0006   (1509) Esclangona         20010723
01510   11.4   0.15 K123E 285.99897  164.62418  331.57808   11.81933  0.1478911  0.22543050   2.6737919  0 E2012-E20   878  22 1939-2012 0.52 M-v 38h MPCLINUX   0000   (1510) Charlois           20120217
01511   12.7   0.15 K123E  50.70828   97.76995   81.75986    4.07028  0.1089040  0.27222427   2.3578607  0 MPO190131  1150  27 1928-2011 0.50 M-v 38h MPCLINUX   0000   (1511) Dalera             20110112
01512    9.62  0.15 K123E  80.57717  240.66476   10.28597    6.49671  0.1512109  0.12583646   3.9439528  0 MPO216436  1154  34 1939-2011 0.58 M-v 38h MPCLINUX   0008   (1512) Oulu               20111216
01513   13.33  0.15 K123E  77.24090   27.28571  136.23981    3.97594  0.0989048  0.30354945   2.1927195  0 MPO135423   849  21 1950-2008 0.53 M-v 38h MPCW       0000   (1513) Matra              20080305
01514   12.6   0.15 K123E 174.58699  178.99881  145.87796    4.53430  0.2001767  0.29403486   2.2397704  0 E2012-E20  1166  28 1906-2012 0.56 M-v 38h MPCLINUX   0000   (1514) Ricouxa            20120229
01515   12.8   0.15 K123E 110.54323  350.13864   49.30621   10.66518  0.2341835  0.23897976   2.5717494  0 E2012-E20   891  16 1907-2012 0.54 M-v 38h MPCLINUX   0000   (1515) Perrotin           20120301
01516   11.9   0.15 K123E 113.31714   93.96806  125.96424    8.73534  0.1878995  0.23241608   2.6199436  0 MPO216436  1012  25 1938-2011 0.58 M-v 38h MPCLINUX   0000   (1516) Henry              20111126
01517   11.1   0.15 K123E  80.51545  230.46387   63.93301    5.28172  0.0423534  0.21998955   2.7176990  0 MPO216436  1186  31 1942-2011 0.56 M-v 38h MPCLINUX   0000   (1517) Beograd            20111218
01518   12.4   0.15 K123E  13.02712   36.89708   27.83627    6.71319  0.1434025  0.29687062   2.2254845  0 E2012-E20  1032  29 1928-2012 0.61 M-v 38h MPCLINUX   0000   (1518) Rovaniemi          20120225
01519   11.7   0.15 K123E  96.24118  339.75516   15.88116   12.61236  0.2420643  0.17868169   3.1218787  0 MPO219517   937  26 1938-2012 0.56 M-v 38h MPCLINUX   0000   (1519) Kajaani            20120130
01520   10.3   0.15 K123E 180.74703  116.27753  253.48984   15.23856  0.0990626  0.17972729   3.1097588  0 E2012-E20   847  30 1938-2012 0.57 M-v 38h MPCLINUX   0000   (1520) Imatra             20120224
01521   11.9   0.15 K123E  74.83357   47.96610   12.61870   15.06781  0.1376157  0.20488330   2.8496947  0 E2012-E20   909  19 1938-2012 0.55 M-v 38h MPCLINUX   0000   (1521) Seinajoki          20120229
01522   12.43  0.15 K123E  16.05643   30.03922   60.66222    5.35123  0.0719274  0.27051519   2.3677815  0 E2012-E20   968  27 1938-2012 0.56 M-v 38h MPCLINUX   0000   (1522) Kokkola            20120225
01523   12.3   0.15 K123E 264.16419  187.31160  327.85715    5.14150  0.0930877  0.29339600   2.2430206  0 MPO219518  1072  28 1936-2012 0.52 M-v 38h MPCLINUX   0000   (1523) Pieksamaki         20120202
01524   10.6   0.15 K123E  88.19593    3.56675  347.75253   12.68877  0.1223069  0.17983124   3.1085603  0 E2012-E20   935  29 1931-2012 0.58 M-v 38h MPCLINUX   0000   (1524) Joensuu            20120224
01525   12.8   0.15 K123E 150.25846   64.54596  279.30976    5.86747  0.2664879  0.22290556   2.6939454  0 E2012-E20   952  22 1930-2012 0.53 M-v 38h MPCLINUX   0000   (1525) Savonlinna         20120301
01526   13.2   0.15 K123E 182.45381   72.49885  337.05794    6.20259  0.1874315  0.27971938   2.3155510  0 E2012-E20   852  22 1939-2012 0.57 M-v 38h MPCLINUX   0000   (1526) Mikkeli            20120229
01527   12.2   0.15 K123E 331.14290  304.28040   16.25400    5.19433  0.1972938  0.29645750   2.2275515  0 MPO135423   748  28 1929-2008 0.58 M-v 38h MPCW       0000   (1527) Malmquista         20080212
01528   11.7   0.15 K123E  24.80466   59.70279  139.40387    8.51158  0.1444666  0.26269772   2.4145258  0 E2012-E20  1113  26 1940-2012 0.55 M-v 38h MPCLINUX   0000   (1528) Conrada            20120211
01529   10.05  0.15 K123E 163.75619  295.05429  100.64012    9.05572  0.2021281  0.12346852   3.9942192  0 MPO210345   921  26 1938-2011 0.57 M-v 38h MPCLINUX   0008   (1529) Oterma             20110407
01530   13.1   0.15 K123E 274.58330   84.83627  285.90106    4.41794  0.1986465  0.29226452   2.2488060  1 MPO 57621   419  12 1938-2004 0.63 M-v 38h MPCW       0000   (1530) Rantaseppa         20040130
01531   11.7   0.15 K123E  44.77504  142.35992  279.05123   12.39700  0.1524611  0.23146486   2.6271165  0 E2012-E20   854  23 1938-2012 0.61 M-v 38h MPCLINUX   0000   (1531) Hartmut            20120223
01532   10.7   0.15 K123E 306.25146  123.88313  330.84119    8.77310  0.0548569  0.18897013   3.0075114  0 MPO219518   981  29 1936-2012 0.54 M-v 38h MPCLINUX   0000   (1532) Inari              20120202
01533   10.82  0.15 K123E 331.47878    8.80185  156.76848   10.71054  0.0359578  0.18869723   3.0104104  0 E2012-E20  1218  29 1936-2012 0.57 M-v 38h MPCLINUX   0000   (1533) Saimaa             20120229
01534   11.8   0.15 K123E  96.88470   42.83230   62.19378    9.79050  0.2509168  0.21844450   2.7304987  0 E2012-E20   830  27 1924-2012 0.51 M-v 38h MPCLINUX   0000   (1534) Nasi               20120225
01535   11.3   0.15 K123E  38.08538   35.72477  265.43358    6.10880  0.1884267  0.17518912   3.1632338  0 MPO216436  1091  30 1933-2011 0.56 M-v 38h MPCLINUX   0000   (1535) Paijanne           20111118
01536   12.6   0.15 K123E  53.81348  170.44194  195.75149    1.53117  0.1955982  0.30118540   2.2041785  0 E2012-E20  1210  30 1903-2012 0.55 M-v 38h MPCLINUX   0000   (1536) Pielinen           20120225
01537   12.3   0.15 K123E 133.96881  147.97367  230.15248    3.85826  0.3022941  0.18522612   3.0479036  0 E2012-E20  1090  24 1903-2012 0.56 M-v 38h MPCLINUX   0000   (1537) Transylvania       20120301
01538   14.3   0.15 K123E 242.94474   13.59972  343.31903    9.43348  0.2174339  0.27130903   2.3631605  0 E2012-E20   611  15 1940-2012 0.53 M-v 38h MPCLINUX   0000   (1538) Detre              20120224
01539   11.1   0.15 K123E 275.25993  250.77166  142.98436    1.72601  0.1849220  0.17639147   3.1488429  0 MPO213851  1256  37 1923-2011 0.58 M-v 38h MPCLINUX   0000   (1539) Borrelly           20110902
01540   10.7   0.15 K123E 347.58039  113.46893   52.50881   11.96780  0.0835076  0.20502138   2.8484151  0 E2012-E20  1100  29 1926-2012 0.52 M-v 38h MPCLINUX   0000   (1540) Kevola             20120229
01541   11.3   0.15 K123E 278.47430  192.56931    1.47505    4.87597  0.0679908  0.21405560   2.7676956  0 E2012-E20  1193  30 1923-2012 0.56 M-v 38h MPCLINUX   0000   (1541) Estonia            20120225
01542   10.5   0.15 K123E 318.84967  164.22156  212.01025    2.76506  0.1110054  0.18108817   3.0941592  0 MPO210345  1195  37 1898-2011 0.55 M-v 38h MPCLINUX   0000   (1542) Schalen            20110702
01543   11.9   0.15 K123E 205.11690   25.68645  288.15221   11.04703  0.3265244  0.23118672   2.6292233  0 E2012-E20   938  25 1941-2012 0.55 M-v 38h MPCLINUX   0000   (1543) Bourgeois          20120225
01544   11.9   0.15 K123E  72.78606  355.99222   60.02261    3.33388  0.1046801  0.26963730   2.3729180  0 E2012-E20  1183  29 1939-2012 0.53 M-v 38h MPCLINUX   0000   (1544) Vinterhansenia     20120225
01545   11.8   0.15 K123E  17.62806   90.49397   51.83392    2.95419  0.2370903  0.21369505   2.7708078  0 E2012-E20  1100  31 1906-2012 0.58 M-v 38h MPCLINUX   0000   (1545) Thernoe            20120301
01546   10.7   0.15 K123E  90.11737  280.00199  190.51047   16.13709  0.1212289  0.17407242   3.1767478  0 E2012-E20   930  27 1935-2012 0.55 M-v 38h MPCLINUX   0000   (1546) Izsak              20120225
01547   10.75  0.15 K123E 147.00046  155.00293  291.36815   11.74326  0.2535136  0.22913797   2.6448721  0 MPO210345   893  28 1932-2011 0.50 M-v 38h MPCLINUX   0000   (1547) Nele               20110727
01548   11.5   0.15 K123E 177.06538   86.69518  117.08133   16.51635  0.0804380  0.21162644   2.7888346  0 MPO216436   798  28 1935-2011 0.57 M-v 38h MPCLINUX   0000   (1548) Palomaa            20111018
01549   12.3   0.15 K123E 262.59033    6.74243   85.33168    5.54678  0.0841822  0.29590415   2.2303277  0 MPO213851   982  30 1937-2011 0.50 M-v 38h MPCLINUX   0000   (1549) Mikko              20111115
01550   11.8   0.15 K123E 131.86735  310.31898   64.78584    8.86063  0.3126647  0.24285157   2.5443417  0 E2012-E20  1337  25 1941-2012 0.51 M-v 38h MPCLINUX   0000   (1550) Tito               20120225
01551   12.1   0.15 K123E 176.93275  232.57437  107.28798    3.76273  0.0668592  0.26605289   2.3941833  0 E2012-E20  1296  31 1930-2012 0.54 M-v 38h MPCLINUX   0000   (1551) Argelander         20120301
01552   11.3   0.15 K123E 170.28922   37.65954   10.04792    9.84137  0.0960533  0.18851725   3.0123261  0 E2012-E20  1016  31 1938-2012 0.54 M-v 38h MPCLINUX   0000   (1552) Bessel             20120210
01553   11.6   0.15 K123E 197.22445   21.93587  110.99090    3.23476  0.1020749  0.19918610   2.9037777  0 MPO213852   898  33 1940-2011 0.58 M-v 38h MPCLINUX   0000   (1553) Bauersfelda        20110820
01554   11.2   0.15 K123E 317.24177  131.45765  217.28718   12.15303  0.1997514  0.23245402   2.6196585  0 MPO219518   850  27 1936-2011 0.56 M-v 38h MPCLINUX   0000   (1554) Yugoslavia         20110905
01555   11.6   0.15 K123E 344.36817   48.16048  318.15200    6.01482  0.2757860  0.22343631   2.6896775  0 MPO200107  1029  26 1932-2011 0.52 M-v 38h MPCLINUX   0000   (1555) Dejan              20110411
01556   10.55  0.15 K123E 148.23819  269.87050   91.62531   15.74904  0.1101861  0.15555913   3.4240417  0 E2012-E20   876  26 1942-2012 0.57 M-v 38h MPCLINUX   0000   (1556) Wingolfia          20120229
01557   11.3   0.15 K123E 273.36422    0.76232  355.33283   10.28751  0.1022970  0.18852146   3.0122813  0 MPO120681   591  26 1903-2007 0.57 M-v 38h MPCW       0000   (1557) Roehla             20070522
01558   10.2   0.15 K123E 125.62114  290.34093  110.96485   10.48770  0.0331548  0.17032638   3.2231569  0 E2012-E20   915  35 1913-2012 0.55 M-v 38h MPCLINUX   0000   (1558) Jarnefelt          20120225
01559   11.9   0.15 K123E 305.96924  216.81827  327.95364    3.19227  0.1332814  0.26670445   2.3902824  0 E2012-E20  1171  31 1935-2012 0.55 M-v 38h MPCLINUX   0000   (1559) Kustaanheimo       20120224
01560   11.5   0.15 K123E 296.53839   95.10364  289.15601    6.28419  0.2126540  0.22410602   2.6843164  0 MPO213852   931  31 1942-2011 0.56 M-v 38h MPCLINUX   0000   (1560) Strattonia         20110822
01561   11.3   0.15 K123E  92.58327   35.77170  231.36690    4.34967  0.1284886  0.17269463   3.1936219  0 MPO216437  1274  28 1941-2011 0.54 M-v 38h MPCLINUX   0000   (1561) Fricke             20111119
01562   11.9   0.15 K123E 241.39852   83.34978  129.50328    4.88366  0.0777955  0.29667316   2.2264718  0 E2012-E20  1326  33 1926-2012 0.54 M-v 38h MPCLINUX   0000   (1562) Gondolatsch        20120226
01563   13.3   0.15 K123E  99.88006  116.44167   53.68484    5.98533  0.0861198  0.30383872   2.1913276  1 MPO 50329   242  21 1930-2003 0.67 M-v 38h MPCW       0000   (1563) Noel               20030903
01564   10.88  0.15 K123E 153.89916  229.04908  177.65366   11.02283  0.1973878  0.17451878   3.1713288  0 E2012-E20  1087  34 1933-2012 0.57 M-v 38h MPCLINUX   0000   (1564) Srbija             20120209
01565   12.6   0.15 K123E  64.12699  115.96139  261.36905   21.46601  0.3485109  0.26638111   2.3922162  0 MPO219518   704  23 1948-2012 0.47 M-v 38h MPCLINUX   0007   (1565) Lemaitre           20120127
01566   16.9   0.15 K123E  70.43044   31.34949   88.02641   22.82843  0.8268446  0.88063769   1.0779647  0 MPO160657   697  14 1949-2009 1.21 M-v 3Eh MPCALI     9803   (1566) Icarus             20090723
01567    9.47  0.15 K123E 150.41240  112.69407   51.60837   17.28641  0.0844699  0.17146508   3.2088710  0 MPO219518   834  32 1938-2011 0.54 M-v 38h MPCLINUX   0000   (1567) Alikoski           20110510
01568   11.7   0.15 K123E  35.41677  228.82420  146.26078   24.89633  0.2547946  0.27328774   2.3517398  0 MPO219518   945  26 1946-2012 0.55 M-v 38h MPCLINUX   0007   (1568) Aisleen            20120106
01569   11.1   0.15 K123E 101.72022  250.40388   99.52577   12.26679  0.1341248  0.17668228   3.1453867  0 MPO219518  1033  27 1948-2012 0.56 M-v 38h MPCLINUX   0000   (1569) Evita              20120131
01570   11.9   0.15 K123E  51.61300  223.36999  190.12395    1.66605  0.0572196  0.20563632   2.8427336  0 MPO219518  1354  31 1948-2012 0.55 M-v 38h MPCLINUX   0000   (1570) Brunonia           20120111
01571   11.5   0.15 K123E 139.33987  138.80353  292.72434   14.56789  0.1106673  0.17670016   3.1451746  0 E2012-E20   755  24 1950-2012 0.55 M-v 38h MPCLINUX   0000   (1571) Cesco              20120228
01572   10.1   0.15 K123E 137.75710  354.49961    6.12028   13.30232  0.2090906  0.18023517   3.1039141  0 E2012-E20  1002  32 1949-2012 0.52 M-v 38h MPCLINUX   0000   (1572) Posnania           20120229
01573   12.3   0.15 K123E  45.36860  173.61886  202.41076   24.54697  0.2318996  0.27004548   2.3705263  0 E2012-E20   902  23 1949-2012 0.55 M-v 38h MPCLINUX   0007   (1573) Vaisala            20120218
01574    9.9   0.15 K123E 191.06552  271.86448  246.00172   14.51955  0.0374403  0.14850873   3.5315720  0 MPO216437  1009  30 1930-2011 0.53 M-v 38h MPCLINUX   0000   (1574) Meyer              20111023
01575   12.0   0.15 K123E 339.47828  348.54748  206.87527   24.82049  0.1787201  0.26941842   2.3742030  0 E2012-E20   931  26 1928-2012 0.55 M-v 38h MPCLINUX   0007   (1575) Winifred           20120222
01576   11.04  0.15 K123E 138.01672  243.30108  166.61475    0.94913  0.1677463  0.17665220   3.1457438  0 E2012-E20  1319  36 1931-2012 0.58 M-v 38h MPCLINUX   0000   (1576) Fabiola            20120226
01577   12.8   0.15 K123E  41.33587  266.20663  123.60414    4.35651  0.1665388  0.29591719   2.2302622  0 E2012-E20  1178  25 1931-2012 0.56 M-v 38h MPCLINUX   0000   (1577) Reiss              20120225
01578   10.26  0.15 K123E 300.75465    3.25871   73.99903    0.81124  0.2375537  0.12660205   3.9280368  0 MPO216437  1059  31 1949-2011 0.59 M-v 38h MPCLINUX   0008   (1578) Kirkwood           20110921
01579   10.68  0.15 K123E 293.40125  281.23418  184.40025    8.77582  0.1295491  0.15460409   3.4381282  0 MPO216437  1093  32 1929-2011 0.63 M-v 38h MPCLINUX   0000   (1579) Herrick            20111225
01580   14.6   0.15 K123E   6.97218  159.50650   62.30865   52.11061  0.4880578  0.30277331   2.1964652  0 MPO190131   420  19 1950-2010 0.74 M-v 38h MPCLINUX   1804   (1580) Betulia            20101125
01581   10.85  0.15 K123E  47.65049   91.37910  104.87273    2.53905  0.1232226  0.17557817   3.1585593  0 MPO213852  1350  37 1929-2011 0.55 M-v 38h MPCLINUX   0000   (1581) Abanderada         20110613
01582   11.2   0.15 K123E  36.52412  129.29822   94.02994   11.61234  0.1285757  0.17584898   3.1553157  0 MPO210345   969  28 1950-2011 0.56 M-v 38h MPCLINUX   0000   (1582) Martir             20110625
01583    8.60  0.15 K123E  69.73449  187.38710  221.37247   28.53824  0.0536857  0.08512569   5.1179450  0 MPO219518   891  34 1950-2012 0.61 M-v 38h MPCLINUX   0009   (1583) Antilochus         20120118
01584   10.67  0.15 K123E  81.02373  188.73058  305.40720   26.61492  0.1938369  0.26891784   2.3771484  0 MPO101858   539  21 1927-2006 0.69 M-v 38h MPCW       0007   (1584) Fuji               20060630
01585   10.66  0.15 K123E 270.63166  264.76924  150.11850   26.17228  0.3087962  0.19663648   2.9288243  0 MPO213852  1051  32 1939-2011 0.56 M-v 38h MPCLINUX   0000   (1585) Union              20110922
01586   12.0   0.15 K123E  88.89589   30.36060  125.89047    4.05456  0.1045321  0.26017406   2.4301144  0 MPO213852  1144  31 1939-2011 0.57 M-v 38h MPCLINUX   0000   (1586) Thiele             20110612
01587   11.2   0.15 K123E 230.87104   97.44777  357.65522    7.83430  0.1543742  0.24292602   2.5438218  1 MPO  2606   132  22 1933-1999 0.90 M-v 38h Williams   0000   (1587) Kahrstedt          19990622
01588   11.2   0.15 K123E 126.15577  226.29036   98.60778   11.26687  0.0725119  0.18709964   3.0275227  0 E2012-E20   891  29 1951-2012 0.55 M-v 38h MPCLINUX   0000   (1588) Descamisada        20120224
01589   11.8   0.15 K123E 105.26101  288.72545   90.40998    5.26325  0.0931637  0.26238191   2.4164629  0 E2012-E20  1068  34 1924-2012 0.56 M-v 38h MPCLINUX   0000   (1589) Fanatica           20120216
01590   11.6   0.15 K123E 230.67850   52.52394  226.64308    4.35113  0.1578585  0.29606009   2.2295444  0 E2012-E20  1351  32 1907-2012 0.59 M-v 38h MPCLINUX   0000   (1590) Tsiolkovskaja      20120223
01591   11.3   0.15 K123E 150.98315  163.34247   90.58006   24.79568  0.1746528  0.26608293   2.3940031  0 MPO219518   877  26 1943-2012 0.54 M-v 38h MPCLINUX   0007   (1591) Baize              20120108
01592   11.9   0.15 K123E  58.55672  176.43986  106.35644   13.47617  0.3016661  0.21385256   2.7694472  0 MPO213852   956  25 1951-2011 0.50 M-v 38h MPCLINUX   0000   (1592) Mathieu            20111126
01593   13.1   0.15 K123E  80.26823  185.40783  120.09630    9.97561  0.2808900  0.29680519   2.2258115  0 E2012-E20   985  19 1951-2012 0.53 M-v 38h MPCLINUX   0005   (1593) Fagnes             20120226
01594   11.9   0.15 K123E 182.08541  222.20715   69.49164    8.94732  0.1960759  0.28851700   2.2682371  0 E2012-E20  1027  28 1931-2012 0.52 M-v 38h MPCLINUX   0000   (1594) Danjon             20120212
01595   12.02  0.15 K123E 339.28718  188.77775  112.22657    4.16442  0.1108622  0.22916443   2.6446685  0 MPO213852  1085  28 1930-2011 0.51 M-v 38h MPCLINUX   0000   (1595) Tanga              20110701
01596   10.6   0.15 K123E 260.95623  161.34841  249.19226   13.29245  0.1285913  0.20064601   2.8896752  0 MPO213852  1055  26 1939-2011 0.52 M-v 38h MPCLINUX   0000   (1596) Itzigsohn          20110828
01597   11.7   0.15 K123E  15.67230   53.40749  158.65627   11.81033  0.0912557  0.20528572   2.8459694  0 E2012-E20   989  27 1949-2012 0.56 M-v 38h MPCLINUX   0000   (1597) Laugier            20120301
01598   12.2   0.15 K123E  54.21095  300.29723  298.10568    7.53202  0.0818333  0.27685602   2.3314892  0 MPO140062   814  23 1950-2008 0.52 M-v 38h MPCW       0000   (1598) Paloque            20080505
01599   11.1   0.15 K123E  13.04787  357.30713   43.46757    6.09419  0.1453676  0.17784183   3.1316997  0 E2012-E20  1045  25 1950-2012 0.55 M-v 38h MPCLINUX   0000   (1599) Giomus             20120225
01600   11.9   0.15 K123E 134.99616   50.87287   60.62879   21.17405  0.0373761  0.39201375   1.8489927  0 MPO135424   575  18 1947-2007 0.52 M-v 38h MPCW       0006   (1600) Vyssotsky          20071110
01601   12.32  0.15 K123E 300.25959  196.35511   74.72216    4.94309  0.1302717  0.29518288   2.2339594  0 MPO219518  1055  26 1942-2012 0.52 M-v 38h MPCLINUX   0000   (1601) Patry              20120130
01602   12.49  0.15 K123E 191.12693   73.40166   75.15884    4.16246  0.1050024  0.29322198   2.2439079  0 MPO135424   762  25 1943-2007 0.54 M-v 38h MPCW       0000   (1602) Indiana            20070725
01603   10.9   0.15 K123E 249.11527  257.19985  130.04052    8.55475  0.0926863  0.21547328   2.7555424  1 MPO  2606   176  24 1907-2000 0.84 M-v 38h Williams   0000   (1603) Neva               20000128
01604   10.4   0.15 K123E 345.95736   37.02828  309.22125    9.38002  0.0966094  0.18745429   3.0237030  0 MPO216437  1018  36 1930-2011 0.57 M-v 38h MPCLINUX   0000   (1604) Tombaugh           20110919
01605   10.2   0.15 K123E 292.20919  277.72139  173.91591   10.56744  0.0793858  0.18850348   3.0124728  0 MPO216437  1194  30 1936-2012 0.54 M-v 38h MPCLINUX   0000   (1605) Milankovitch       20120101
01606   12.17  0.15 K123E 337.40660  142.47100  190.70434    7.69711  0.3139223  0.22314616   2.6920085  0 MPO216437  1062  28 1906-2011 0.58 M-v 38h MPCLINUX   0000   (1606) Jekhovsky          20110624
01607   11.3   0.15 K123E  34.25838  236.17662  122.55562    8.57804  0.3054470  0.24199496   2.5503425  0 E2012-E20  1078  26 1950-2012 0.53 M-v 38h MPCLINUX   0000   (1607) Mavis              20120226
01608   12.6   0.15 K123E 154.52905  316.28691  356.99343    3.94484  0.1703388  0.29932289   2.2133126  0 E2012-E20  1157  24 1948-2012 0.54 M-v 38h MPCLINUX   0000   (1608) Munoz              20120216
01609   10.5   0.15 K123E 195.05328  228.54809  105.43801   18.65852  0.2500524  0.23746685   2.5826609  0 E2012-E20   963  27 1934-2012 0.58 M-v 38h MPCLINUX   0000   (1609) Brenda             20120229
01610   13.2   0.15 K123E 184.66111   14.66290  359.78812    2.19931  0.1985465  0.30146265   2.2028269  0 MPO219518  1001  23 1928-2012 0.57 M-v 38h MPCLINUX   0000   (1610) Mirnaya            20120130
01611   11.7   0.15 K123E 161.52752   76.31991  237.55578    4.28107  0.1606068  0.17442559   3.1724582  0 E2012-E20  1050  26 1950-2012 0.58 M-v 38h MPCLINUX   0000   (1611) Beyer              20120223
01612   11.6   0.15 K123E  79.96877  245.55195  319.54516   16.85029  0.0958606  0.18061074   3.0996096  0 MPO121260   417  21 1939-2007 0.60 M-v 38h MPCW       0000   (1612) Hirose             20070619
01613   11.4   0.15 K123E 151.98158  127.16276  320.81928    7.98456  0.2610250  0.21782078   2.7357086  0 MPO135424   694  24 1929-2007 0.54 M-v 38h MPCW       0000   (1613) Smiley             20071005
01614   10.8   0.15 K123E 251.48056  342.12913  162.60838   14.07486  0.0728944  0.18976448   2.9991125  0 MPO219518  1002  37 1928-2012 0.63 M-v 38h MPCLINUX   0000   (1614) Goldschmidt        20120127
01615   11.38  0.15 K123E 174.49248  251.48946  152.55602    1.68752  0.1783756  0.17855464   3.1233593  0 E2012-E20  1306  31 1926-2012 0.57 M-v 38h MPCLINUX   0000   (1615) Bardwell           20120225
01616   11.2   0.15 K123E 293.75875   23.68048   48.38100    8.49695  0.0200035  0.19858523   2.9096322  0 MPO216437  1187  30 1950-2011 0.55 M-v 38h MPCLINUX   0000   (1616) Filipoff           20111216
01617   10.8   0.15 K123E 182.80461   24.64530  155.20434   13.25302  0.1318018  0.17263019   3.1944165  0 MPO216437  1049  29 1906-2011 0.58 M-v 38h MPCLINUX   0000   (1617) Alschmitt          20111118
01618   11.1   0.15 K123E  48.74152  174.29859  102.96848    3.22517  0.0271487  0.20299049   2.8673822  0 MPO213852  1091  35 1948-2011 0.57 M-v 38h MPCLINUX   0000   (1618) Dawn               20110623
